obs,pos_t_ratios,neg_t_ratios,med_vol_t_ratios
"2005-01-11 00:0",1.26259899036971,0.396005736122395,-0.0339452169937043
"2005-01-12 00:0",1.25614380961562,0.373645604974061,-0.0403970131065121
"2005-01-13 00:0",1.20699513493707,0.380091993228918,-0.0474382413873137
"2005-01-14 00:0",1.18616245553993,0.378267003306778,-0.105883385129567
"2005-01-18 00:0",1.18915152370698,0.383917247354792,-0.113861218250773
"2005-01-19 00:0",1.19259173982252,0.39101238206059,-0.118738349434331
"2005-01-20 00:0",1.11040678012344,0.389286955546837,-0.280787164596007
"2005-01-21 00:0",0.750589338307733,-0.980296563619613,0.320193794908133
"2005-01-24 00:0",0.743761818847495,-0.970111917498996,0.563211830214417
"2005-01-25 00:0",0.664030133747481,-0.948926861145703,0.525578997335223
"2005-01-26 00:0",0.669848906095149,-0.427932887110783,0.575532029128656
"2005-01-27 00:0",0.244239792094891,-0.601781930463541,0.28428415352798
"2005-01-28 00:0",0.0324481534056465,-0.535487681255547,0.231707244822986
"2005-01-31 00:0",-0.130586045214905,-1.0345557793703,0.389059386125161
"2005-02-01 00:0",-0.184607109367115,-0.979404209433379,0.143603408033906
"2005-02-02 00:0",-0.169343673320386,-1.03139933814431,0.0688138957985081
"2005-02-03 00:0",-0.0960572087005773,-1.04068327677681,-0.0256368637774002
"2005-02-04 00:0",-0.180647057811105,-1.04334486270149,-0.0565660258933267
"2005-02-07 00:0",-0.206109368330261,-1.03341744365196,-0.0690747070475611
"2005-02-08 00:0",-0.224487106591413,-1.07640854438492,-0.0638992392992016
"2005-02-09 00:0",-0.206088027105123,-0.99135694523206,-0.0147292373907247
"2005-02-10 00:0",-0.199579435004943,-0.994887302824517,-0.0670105237063996
"2005-02-11 00:0",-0.184916739260841,-0.981768953415749,-0.0813466655067693
"2005-02-14 00:0",-0.210730315660818,-1.09219198633718,-0.0802107744801117
"2005-02-15 00:0",-0.166423425717741,-1.07472060126948,-0.0724019237161383
"2005-02-16 00:0",-0.176268643193315,-1.06449674853958,-0.068185162853094
"2005-02-17 00:0",-0.215549590547772,-1.10493648642245,-0.0512811854417922
"2005-02-18 00:0",-0.228256533568845,-1.13841350253802,-0.0278786704948995
"2005-02-22 00:0",-0.23497535109092,-1.12665817037588,-0.00736515269607607
"2005-02-23 00:0",-0.174544196030752,-1.12387081023049,0.0717404078824724
"2005-02-24 00:0",-0.0449648475185254,-1.06022079958608,0.043470524008129
"2005-02-25 00:0",-0.0485006247645773,-1.07607951728426,0.123583289502169
"2005-02-28 00:0",-0.158833546404673,-1.01197439834794,0.196693215888239
"2005-03-01 00:0",-0.179408368988737,-1.01350844068876,0.222589444132627
"2005-03-02 00:0",-0.15084613860205,-0.836734903428569,0.259660673296679
"2005-03-03 00:0",-0.278601842119081,-0.881938950945297,0.347115282309745
"2005-03-04 00:0",-0.292774517890395,-0.888825392521177,0.367040490951099
"2005-03-07 00:0",-0.39867483307286,-0.797395136878678,0.324963535234362
"2005-03-08 00:0",-0.361984774918548,-0.788624712004322,0.335711259031617
"2005-03-09 00:0",-0.36737950347554,-0.76024331559551,0.199547089027098
"2005-03-10 00:0",-0.404726345178471,-0.792459762124472,0.275013298517052
"2005-03-11 00:0",-0.365897214796001,-0.875430220890265,0.215601145526408
"2005-03-14 00:0",-0.395564785284545,-0.863002237933608,0.214365919772455
"2005-03-15 00:0",-0.392576433842358,-0.872309079798305,0.186309201488519
"2005-03-16 00:0",-0.367683662504397,-0.883230543466123,0.223256245473466
"2005-03-17 00:0",-0.412702091397489,-0.747298494148249,0.255929925889129
"2005-03-18 00:0",-0.418766711087987,-0.760261011232954,0.271615027409699
"2005-03-21 00:0",-0.480511380330033,-0.830485864009641,0.249825679656402
"2005-03-22 00:0",-0.495172406188313,-0.829795549796937,0.260778533662752
"2005-03-23 00:0",-0.58820393115636,-0.873927493138221,0.303158454223888
"2005-03-24 00:0",-0.594862836794997,-0.851671938546063,0.370559116319192
"2005-03-28 00:0",-0.586267662081703,-0.84947116730406,0.373493215007777
"2005-03-29 00:0",-0.610634661160011,-0.839301862205102,0.47043671162122
"2005-03-30 00:0",-0.502742877423186,-0.8588395014991,0.482690578931082
"2005-03-31 00:0",-0.411614970095496,-0.935769887331335,0.460119728272831
"2005-04-01 00:0",-0.42179904414827,-0.947953156651935,0.457682679443089
"2005-04-04 00:0",-0.269979332702064,-0.771781194188926,0.402513754214311
"2005-04-05 00:0",-0.247680823799828,-0.827538921645205,0.405022930514522
"2005-04-06 00:0",-0.227503146549939,-0.865238437342208,0.444504663977021
"2005-04-07 00:0",-0.166263743702684,-0.748370629499532,0.433002852914266
"2005-04-08 00:0",-0.254291289182421,-0.718101447806981,0.413643607726658
"2005-04-11 00:0",-0.198630088140663,-0.732615825724993,0.423728651303492
"2005-04-12 00:0",-0.204547945202183,-0.755934253754124,0.383371597813175
"2005-04-13 00:0",-0.154605841774984,-0.727142530852671,0.417008063810155
"2005-04-14 00:0",-0.117831397727456,-0.749839773665408,0.106243948975963
"2005-04-15 00:0",-0.0196034152389369,-0.665016497098911,0.045242362725879
"2005-04-18 00:0",-0.242301112778451,-0.904731444408552,0.0536570708438845
"2005-04-19 00:0",-0.191745194185168,-0.804150611052423,0.0773107809498416
"2005-04-20 00:0",-0.202836147038864,-0.807101239144797,0.0650296553313539
"2005-04-21 00:0",-0.126952900142117,-0.776191005210127,0.0776816809372887
"2005-04-22 00:0",-0.306774939359452,-0.664969586162708,0.124384207157701
"2005-04-25 00:0",-0.283487129451196,-0.712656476133792,0.131850103473945
"2005-04-26 00:0",-0.306750281451533,-0.718323968905458,0.129495891576013
"2005-04-27 00:0",-0.297409544544075,-0.710557027908322,0.10665116333494
"2005-04-28 00:0",-0.261856228772466,-0.726424370573107,0.0923216366735217
"2005-04-29 00:0",-0.198573051795229,-0.697206701176486,0.0598664150701697
"2005-05-02 00:0",-0.205980156170745,-0.619507888210503,0.260529948518014
"2005-05-03 00:0",-0.448603068906777,-0.601398749693113,0.326867150772587
"2005-05-04 00:0",-0.38554943235319,-0.727398007729822,0.227041008291911
"2005-05-05 00:0",-0.413977751877698,-0.617405227105718,0.254888731957504
"2005-05-06 00:0",-0.338030720895594,-0.644604540112104,0.238574517178764
"2005-05-09 00:0",-0.286447789876161,-0.676875218551109,0.228493325956374
"2005-05-10 00:0",-0.403172629959756,-0.777651373164807,0.211443672734253
"2005-05-11 00:0",-0.337608468281655,-0.7223630253264,0.267021247705957
"2005-05-12 00:0",-0.380832479515659,-0.802059016785424,0.32264564167015
"2005-05-13 00:0",-0.245998141385648,-0.838118925146114,0.344469944021037
"2005-05-16 00:0",-0.236529865425675,-0.845566595693934,0.346933595141756
"2005-05-17 00:0",-0.16432975966513,-0.750144665514289,0.323474280615401
"2005-05-18 00:0",-0.0130737998143655,-0.748125975640193,0.305785409490989
"2005-05-19 00:0",0.00741793143291138,-0.742405938683065,0.279676734588008
"2005-05-20 00:0",0.0232928187328911,-0.693608480917874,0.289047030979373
"2005-05-23 00:0",-0.100725502043866,-0.68831943618413,0.268047757084579
"2005-05-24 00:0",-0.153610071715408,-0.65744683678813,0.255370133300512
"2005-05-25 00:0",-0.191320280598427,-0.703332608324468,0.222564448006841
"2005-05-26 00:0",-0.197862314913905,-0.726296327974135,-0.442061781110545
"2005-05-27 00:0",-0.239557093250949,-0.785886430154214,-0.426130894607038
"2005-05-31 00:0",-0.224642976382641,-0.698473241959055,-0.43442990464422
"2005-06-01 00:0",-0.285156773710393,-0.621935675805442,-0.483825198016227
"2005-06-02 00:0",-0.175356800819244,-0.561840591973327,-0.587899250850266
"2005-06-03 00:0",-0.0788829778365838,-0.51547400044685,-0.484454304570289
"2005-06-06 00:0",-0.0845985233329746,-0.518883625112913,-0.499253808974599
"2005-06-07 00:0",-0.0636874777421563,-0.489781262522594,-0.383931489938268
"2005-06-08 00:0",-0.137271482033538,-0.515411528838917,-0.364460697843907
"2005-06-09 00:0",-0.147581075667444,-0.525188420967909,-0.345957159651332
"2005-06-10 00:0",-0.24884889506798,-0.428197557982419,-0.358801677912035
"2005-06-13 00:0",-0.2553589760567,-0.417473761483247,-0.355902861004505
"2005-06-14 00:0",-0.221038939296597,-0.35833528023922,-0.414964079641901
"2005-06-15 00:0",-0.562456592426321,-0.278605184891715,-0.399475395934326
"2005-06-16 00:0",-0.584637702398209,-0.236847149259186,-0.386509928067952
"2005-06-17 00:0",-0.451072640314473,-0.209400049678374,-0.369826222294654
"2005-06-20 00:0",-0.568185925954497,-0.164282260132649,-0.312554660539351
"2005-06-21 00:0",-0.56089432227658,-0.0546989884304955,-0.144177239615138
"2005-06-22 00:0",-0.625029302224083,-0.0981037787362732,-0.186269404100853
"2005-06-23 00:0",-0.627389739051887,-0.0935283955110201,-0.139800427805266
"2005-06-24 00:0",-0.661906322627093,-0.0933178553523375,-0.112901987288536
"2005-06-27 00:0",-0.456487536138692,-0.0376186440974297,-0.0707490395550727
"2005-06-28 00:0",-0.450130280967467,-0.000212936078228598,0.00379518849098724
"2005-06-29 00:0",-0.367949319083311,0.0608758901179796,0.0792303477375276
"2005-06-30 00:0",-0.348704316200803,0.046005941292881,0.0803464353754179
"2005-07-01 00:0",-0.372042819336823,0.0338018454132108,0.107344743358465
"2005-07-05 00:0",-0.261787977153272,0.0992131259805626,0.19834885087721
"2005-07-06 00:0",-0.308143400428979,0.0971313867080666,0.196064921588211
"2005-07-07 00:0",-0.282958773983591,0.0950039925060206,0.217132363265624
"2005-07-08 00:0",-0.403509451567101,0.157909516259664,0.303556814885204
"2005-07-11 00:0",-0.25357312690485,0.377190355352853,0.272839729505682
"2005-07-12 00:0",-0.302862046056906,0.368605899909192,0.402420283621526
"2005-07-13 00:0",-0.159246172179185,0.259412492958506,0.432439924283711
"2005-07-14 00:0",-0.414941230976473,0.255691838691038,0.376992818860798
"2005-07-15 00:0",-0.381899193595617,0.171605894706848,0.669547725423487
"2005-07-18 00:0",-0.414039158827224,0.131748013102494,1.01072258088416
"2005-07-19 00:0",-0.420411459562524,0.131002724791913,1.00668970415713
"2005-07-20 00:0",-0.4150142454207,0.140520111169822,0.957573175041217
"2005-07-21 00:0",-0.436975624062199,0.148000654226273,0.95840992176435
"2005-07-22 00:0",-0.446790786779838,0.14546427960007,0.980531255036939
"2005-07-25 00:0",-0.375279678988384,0.165053527927716,0.982983397495487
"2005-07-26 00:0",-0.222378545309585,0.295360964363126,1.01588031102154
"2005-07-27 00:0",-0.108125993739018,0.32914520682763,1.03560969945724
"2005-07-28 00:0",-0.0618135459690808,0.526036213458727,0.84405742997246
"2005-07-29 00:0",-0.036884538168956,0.645542364204877,0.892020899010308
"2005-08-01 00:0",-0.0766546441669699,0.653530939804171,0.847321390423799
"2005-08-02 00:0",-0.0899124633255804,0.838728719134955,0.791253857273366
"2005-08-03 00:0",0.0109411125788883,0.78307939275368,0.745002784393411
"2005-08-04 00:0",0.169995733365595,0.648960056133413,0.776525558863681
"2005-08-05 00:0",0.131704225136752,0.556454824288776,0.685150166673813
"2005-08-08 00:0",0.154808772853129,0.570125693724965,0.720232366863941
"2005-08-09 00:0",0.411196487564754,0.656032451161465,0.877183164349127
"2005-08-10 00:0",0.414650870524061,0.678939175701645,0.91804053629614
"2005-08-11 00:0",0.391610263762027,0.664324101630581,0.914813815700381
"2005-08-12 00:0",0.174234967558622,0.60409313274555,0.951591747814057
"2005-08-15 00:0",0.181368100595153,0.620365804841487,0.775689340409839
"2005-08-16 00:0",0.199101031370764,0.681771625927447,0.77155862328097
"2005-08-17 00:0",0.477662703976802,0.697382659669845,0.793660034196846
"2005-08-18 00:0",0.48897027060716,0.645935560073802,0.831417575993553
"2005-08-19 00:0",0.502764913764616,0.648087053105775,0.810537523493858
"2005-08-22 00:0",0.55882686263363,0.69497144754595,0.843196416455671
"2005-08-23 00:0",0.57887185053074,0.679937523101888,0.853857941439129
"2005-08-24 00:0",0.640955069397901,0.631778230735305,0.837626284855278
"2005-08-25 00:0",0.890582983545961,0.729934105146877,0.817923550795693
"2005-08-26 00:0",0.87490741722604,0.694059511697574,0.751366834984582
"2005-08-29 00:0",0.851076433853044,0.595504905561208,0.760484911885449
"2005-08-30 00:0",0.87105178277382,0.578589378617179,0.739332596600668
"2005-08-31 00:0",0.778460844008436,0.543734249963708,0.848646053858235
"2005-09-01 00:0",0.760865010060176,0.543948042705928,0.868733412089709
"2005-09-02 00:0",0.95294665810833,0.648789253095009,0.837193886274715
"2005-09-06 00:0",0.884800184126075,0.588696313226619,0.794885612338377
"2005-09-07 00:0",0.855303405281351,0.595794208420826,0.786462318782786
"2005-09-08 00:0",0.980093345802527,0.786335353375579,0.81729629080867
"2005-09-09 00:0",0.991585268961747,0.79011891273314,0.836488386999027
"2005-09-12 00:0",1.01564254539653,0.820794345785162,0.823082811031898
"2005-09-13 00:0",1.04292005857257,0.82575201976907,0.894864269126495
"2005-09-14 00:0",1.03732062264391,0.840719467682669,0.858897991251029
"2005-09-15 00:0",1.07552179842876,0.857234920509446,0.863676994526926
"2005-09-16 00:0",0.938525157682624,0.809972440213776,0.959686888151109
"2005-09-19 00:0",0.872099264647078,0.849080895174713,1.00411180150972
"2005-09-20 00:0",0.856041925884386,0.856349744820419,1.04935976831846
"2005-09-21 00:0",0.910142773273583,0.873818915803615,0.931209689837519
"2005-09-22 00:0",0.910117514146468,0.870407912110916,0.945549451544814
"2005-09-23 00:0",0.788271372496313,0.771039222570488,1.03939593786447
"2005-09-26 00:0",0.732221709732242,0.61686867177671,0.974982184012487
"2005-09-27 00:0",0.757561686710726,0.610594918165635,0.955592752079599
"2005-09-28 00:0",1.31447576544248,0.438338781347106,1.19016724995655
"2005-09-29 00:0",1.15362565768682,0.593481193063661,1.81305603952445
"2005-09-30 00:0",1.14731770173018,0.62055634804016,1.92094045769102
"2005-10-03 00:0",1.2021762658859,0.620214798651666,2.01634256476961
"2005-10-04 00:0",1.16067055318813,0.577369428804668,2.10263229095331
"2005-10-05 00:0",1.2337326287694,0.577719658209333,2.17502746318062
"2005-10-06 00:0",1.26414498414824,0.664663516907023,2.22320409752202
"2005-10-07 00:0",1.35523753220345,0.687966802055576,2.20176926946012
"2005-10-10 00:0",1.31984492224059,0.581020986865078,2.21926328111177
"2005-10-11 00:0",1.42343861924855,0.638308661462363,2.15399002187269
"2005-10-12 00:0",1.41107953413707,0.589535922462972,2.15063769283356
"2005-10-13 00:0",1.51842951204839,0.552745156370465,2.15339607339249
"2005-10-14 00:0",1.55632591254892,0.55319174906486,2.1576051687702
"2005-10-17 00:0",1.5581683720336,0.554492475214656,2.13405306877136
"2005-10-18 00:0",1.57299834753012,0.554780119105181,2.15051750812408
"2005-10-19 00:0",1.63864234139184,0.537151459524815,2.15935699433193
"2005-10-20 00:0",1.44854591569413,0.490720379275353,2.18676965231052
"2005-10-21 00:0",1.68488022286264,0.675626946240048,2.34760600702777
"2005-10-24 00:0",1.68922568376622,0.726980427528854,2.31291518157507
"2005-10-25 00:0",1.70051883248476,0.848838116329119,2.27211525291959
"2005-10-26 00:0",1.51559383117486,1.31870618615278,1.42504556035391
"2005-10-27 00:0",1.50580163222062,1.27755711621876,2.06875436604757
"2005-10-28 00:0",1.4396020443515,1.153710958286,1.95825487329822
"2005-10-31 00:0",1.05875770775708,1.41793764848312,2.01303926988766
"2005-11-01 00:0",1.02266340441368,1.42625062965505,1.98113988497903
"2005-11-02 00:0",1.05153877980291,1.38065687069397,1.9498162962326
"2005-11-03 00:0",0.851220676858035,1.26202858564336,1.50975997034829
"2005-11-04 00:0",0.859002038365582,1.30418104824507,1.5939325490853
"2005-11-07 00:0",0.549849710478728,1.40136074282628,0.816985055681763
"2005-11-08 00:0",0.562557924723487,1.20171025513842,0.419300611520507
"2005-11-09 00:0",0.570523634801315,1.19554794033557,0.515053435361257
"2005-11-10 00:0",0.572682384541248,1.28018322667341,0.483500575531499
"2005-11-11 00:0",0.539185983700017,1.28633785646455,0.401946909727361
"2005-11-14 00:0",0.562285895080629,1.36549749160182,0.515807409962449
"2005-11-15 00:0",0.547554977803948,1.41659363882816,0.629706434355594
"2005-11-16 00:0",0.588168077684703,1.41140580150573,0.571944858127794
"2005-11-17 00:0",0.55616791770475,1.4713116026249,0.498708050451598
"2005-11-18 00:0",0.574212530730223,1.45643639572544,0.49143129544582
"2005-11-21 00:0",0.635649275016616,1.47986915137201,0.524479864120532
"2005-11-22 00:0",0.603581763398133,1.45881951805335,0.536909516657902
"2005-11-23 00:0",0.655255391113048,1.74019543567028,0.261287048399159
"2005-11-25 00:0",0.517108356045454,1.71363786488227,0.259740086024896
"2005-11-28 00:0",0.303739887781588,1.81338488019712,0.32800495234868
"2005-11-29 00:0",0.169180071032387,1.92423185489459,0.362247922885143
"2005-11-30 00:0",0.322649737599517,2.06128087785756,0.333767534538248
"2005-12-01 00:0",0.0860067608628837,1.76401621948937,0.288734384895197
"2005-12-02 00:0",0.067948247321895,1.76346622089934,0.3305537216377
"2005-12-05 00:0",0.0675686751328423,1.65107687418322,0.33668298009338
"2005-12-06 00:0",0.205430608667799,1.64194483035566,0.267315986971873
"2005-12-07 00:0",0.315787452902883,1.56843510771382,0.316514922591278
"2005-12-08 00:0",0.139930166539468,1.70591823019259,0.373553534411747
"2005-12-09 00:0",0.149213242877525,1.78318877738206,0.167615589419775
"2005-12-12 00:0",0.0235430533842066,1.6269635281573,0.254331041006585
"2005-12-13 00:0",0.0241778892017094,1.67803261095105,-0.109962443920381
"2005-12-14 00:0",0.0999257456080989,1.75041651648278,-0.0567449257450032
"2005-12-15 00:0",0.0405397963765011,1.73501047393263,-0.0576747587697625
"2005-12-16 00:0",0.0800092454364495,1.77632060655573,-0.134645604712678
"2005-12-19 00:0",0.143215896318457,1.7078069109338,-0.13660695885935
"2005-12-20 00:0",0.252652637074866,1.71280061517751,-0.108015859057852
"2005-12-21 00:0",0.213860485327528,1.74009015315609,0.163029765537295
"2005-12-22 00:0",0.243036215534245,1.77687150936811,0.136813127427836
"2005-12-23 00:0",0.247783314151674,1.77545758912004,0.128930579879758
"2005-12-27 00:0",0.17803140631612,1.78627248878642,0.192257712658741
"2005-12-28 00:0",0.180783308534242,1.78838664309498,0.190273822258734
"2005-12-29 00:0",0.19222442042476,1.78916172739911,0.172175593263371
"2005-12-30 00:0",-0.0640305776966535,1.86235651126151,0.136871044847838
"2006-01-03 00:0",-0.0489237572674878,1.84359210102543,0.136404233147782
"2006-01-04 00:0",-0.0439373561675334,1.85443203546709,0.140315523200609
"2006-01-05 00:0",-0.233593408510527,1.73561456772838,0.11561714141112
"2006-01-06 00:0",-0.171675317234537,1.74821293742671,0.0386911848212872
"2006-01-09 00:0",-0.164769305790526,1.74133831277052,-0.0525060692453463
"2006-01-10 00:0",-0.137333890940328,1.73272212427059,-0.0626925122384
"2006-01-11 00:0",-0.23686656671367,1.6747104545157,-0.141639417973165
"2006-01-12 00:0",-0.209234753899456,1.6754968089349,-0.178242145960897
"2006-01-13 00:0",-0.226690276245459,1.44966774800102,-0.273589280927588
"2006-01-17 00:0",-0.342390944566726,1.32176593111434,-0.207547460120667
"2006-01-18 00:0",-0.205365543933508,1.33345838998754,-0.201521300438928
"2006-01-19 00:0",-0.202738999122741,1.33518383551675,-0.199655349033636
"2006-01-20 00:0",-0.354129658691016,1.06797088643277,-0.131406648550578
"2006-01-23 00:0",-0.279405259171799,1.10976603530702,-0.0992279064893445
"2006-01-24 00:0",-0.182505335201126,1.00107192690909,-0.151101738962196
"2006-01-25 00:0",-0.184102364784555,1.43668085080137,-0.250622172134937
"2006-01-26 00:0",-0.16714599003428,1.41347892633748,-0.273342154519667
"2006-01-27 00:0",-0.118060986880332,1.79131983307244,-0.0512396212874687
"2006-01-30 00:0",0.0942496243593156,1.70927274996633,0.0031176948555561
"2006-01-31 00:0",0.0173233119563278,1.7642500386382,0.0391248894191686
"2006-02-01 00:0",-0.0507815181826498,1.84094839405617,-0.00797555314692296
"2006-02-02 00:0",-0.171750093586319,2.04850372476199,0.00825348691235529
"2006-02-03 00:0",-0.131720890474954,2.00334301279626,0.0369586417124352
"2006-02-06 00:0",-0.049130898597424,1.99800117307355,-0.227298033238877
"2006-02-07 00:0",-0.069623011354849,1.99455833276291,-0.328559249467105
"2006-02-08 00:0",0.066899628847713,2.08731469471999,-0.409472448241126
"2006-02-09 00:0",-0.16475385509841,1.8749228425227,-0.519904341769208
"2006-02-10 00:0",-0.224569329933595,1.7068963244065,-0.513747681359644
"2006-02-13 00:0",-0.128800661492598,1.70859210750508,-0.509531666549811
"2006-02-14 00:0",-0.124607364832851,1.69038511203136,-0.51952957841112
"2006-02-15 00:0",-0.123085383836401,1.69223892642079,-0.579407032000195
"2006-02-16 00:0",-0.192881627459472,1.76030944436189,-0.544652360336613
"2006-02-17 00:0",-0.187600037246633,1.75982097404684,-0.619282826619894
"2006-02-21 00:0",-0.0711327218540156,1.71780774602098,-0.518670420815031
"2006-02-22 00:0",-0.0483379803576428,1.61920560537047,-0.563558569095309
"2006-02-23 00:0",-0.0386212681821014,1.65947373383647,-0.558848625145484
"2006-02-24 00:0",0.019949803803042,1.42078129481481,-0.601319433040666
"2006-02-27 00:0",-0.146119742540332,1.49961687353433,-0.671920918374951
"2006-02-28 00:0",-0.133364026183588,1.5623135379196,-0.645903811204702
"2006-03-01 00:0",-0.0313509508806684,1.50297566141411,-0.710836356009345
"2006-03-02 00:0",-0.0357056358283843,1.54510097849343,-0.698424493255993
