obs,neg_p_values_lag_one,neg_p_values_lag_two,neg_p_values_lag_three,neg_p_values_lag_four,neg_p_values_lag_five
"2005-08-23 00:0",0.149999849013857,0.566376693686527,0.416681241840185,0.591910128239945,0.955066287486667
"2005-08-24 00:0",0.185347220376441,0.632397396253696,0.422611904775831,0.562468569822572,0.991232246400825
"2005-08-25 00:0",0.163356382327873,0.635507860036787,0.405900796589619,0.546635275496871,0.956555078983068
"2005-08-26 00:0",0.182475164777608,0.58388690729369,0.403349620404401,0.533252962293701,0.99893393865404
"2005-08-29 00:0",0.195141924082029,0.579735783155339,0.429365427039576,0.545016593956709,0.964973847993508
"2005-08-30 00:0",0.204848614186427,0.573437855721597,0.421109848379737,0.551164052466117,0.973827457125876
"2005-08-31 00:0",0.198929272606477,0.634464236069663,0.40872328656939,0.533749239130962,0.91463421797402
"2005-09-01 00:0",0.197807213930994,0.633403242228842,0.411451928849677,0.531540937194787,0.916335072636855
"2005-09-02 00:0",0.171305480254326,0.660925376411897,0.377369253309282,0.565609886885377,0.866057333466583
"2005-09-06 00:0",0.173388541380304,0.693174123440599,0.406369023070571,0.582530865508881,0.867791705916041
"2005-09-07 00:0",0.174478176268465,0.695836719404733,0.400334778544159,0.585850895183084,0.861369282994895
"2005-09-08 00:0",0.101850766860695,0.71627767835404,0.412443909133399,0.622964980120677,0.873143085663311
"2005-09-09 00:0",0.101347775231391,0.706005430749197,0.410586268491135,0.616132205405916,0.88688576813597
"2005-09-12 00:0",0.0996240107444742,0.698526322453854,0.376808822689853,0.619442965041938,0.883878902778301
"2005-09-13 00:0",0.0686653449561068,0.684178392355712,0.368105611080049,0.694899685735223,0.901491441644609
"2005-09-14 00:0",0.0634528998844667,0.684605155181452,0.366370712528065,0.70595297920147,0.988695995446006
"2005-09-15 00:0",0.05878283553869,0.649086436130958,0.397499117883755,0.709330092854813,0.982997166916999
"2005-09-16 00:0",0.0558190566862699,0.623781124378066,0.417978510210398,0.772465962367538,0.929185783570061
"2005-09-19 00:0",0.0533754151817983,0.619580172529934,0.423295142253758,0.78293205133867,0.900690356690014
"2005-09-20 00:0",0.0457985033612763,0.630448017855037,0.424415059709758,0.765887338073679,0.945436696056303
"2005-09-21 00:0",0.048054779752467,0.674764675650641,0.435772532063998,0.770014605663917,0.930566305997234
"2005-09-22 00:0",0.0482934705450607,0.667138230860144,0.467126811369267,0.761947807913889,0.927787063313652
"2005-09-23 00:0",0.0549938444907065,0.698392157015781,0.435456085651859,0.694283978970228,0.925193847592394
"2005-09-26 00:0",0.0939568506184245,0.728958024025411,0.478569499635766,0.662678945326913,0.968042823035332
"2005-09-27 00:0",0.0906355793956237,0.758124749504406,0.460408579178028,0.623805984256895,0.949203466950114
"2005-09-28 00:0",0.0880788202244149,0.761955685992166,0.694780354180008,0.700792667186893,0.995502173090668
"2005-09-29 00:0",0.0595994058127739,0.7398297546388,0.680457843757467,0.53228459365326,0.914663145300886
"2005-09-30 00:0",0.0594787944432801,0.754328687700729,0.665025264389354,0.534941796046749,0.941737381724538
"2005-10-03 00:0",0.0549812749742732,0.770355869749663,0.724197843072709,0.536378716053169,0.942310925951791
"2005-10-04 00:0",0.0684716067296128,0.780826190483303,0.653475752797025,0.508479727534244,0.874917350463908
"2005-10-05 00:0",0.06914415815616,0.777914149578101,0.634350247342109,0.509762064161655,0.843076537718015
"2005-10-06 00:0",0.0605311489553889,0.782823744081592,0.728072807787812,0.507822550846978,0.930770992755369
"2005-10-07 00:0",0.0584783520534418,0.774675630281809,0.734123100069224,0.501383691496308,0.894740869311613
"2005-10-10 00:0",0.0842619085770852,0.771666825219624,0.702775519528152,0.504220270112485,0.796533477620376
"2005-10-11 00:0",0.0708346212496322,0.81629529686469,0.677888988979181,0.499057488742984,0.783211591148285
"2005-10-12 00:0",0.0761292226429731,0.765336091124601,0.668363034645469,0.501083184403758,0.776240812994413
"2005-10-13 00:0",0.0663447682530797,0.751730265273117,0.800925482309015,0.455570475111842,0.75358545890845
"2005-10-14 00:0",0.0687704113149296,0.706655314399211,0.84614680568121,0.427775069866422,0.75842424307073
"2005-10-17 00:0",0.0680705183395965,0.742258181812904,0.836398012766292,0.429335335132498,0.699531132420502
"2005-10-18 00:0",0.0663816771594345,0.740853545431267,0.82732220841323,0.424506190164736,0.700330263413625
"2005-10-19 00:0",0.0549735568297668,0.688359085984633,0.889425677281624,0.429980995309154,0.647345873597456
"2005-10-20 00:0",0.0392956883467998,0.73090558426689,0.851086665110986,0.489280779975104,0.765156888713225
"2005-10-21 00:0",0.0312197271506819,0.805408411044693,0.953865633880625,0.573874472596839,0.812189815025485
"2005-10-24 00:0",0.0294582301470648,0.821431682297281,0.973168798049755,0.553906326662443,0.765896374366526
"2005-10-25 00:0",0.0216494672689696,0.847872216158595,0.932435644638961,0.586046792258646,0.747755679999105
"2005-10-26 00:0",0.0249178749537379,0.226140511855523,0.579758369087586,0.16415476378068,0.555207684117409
"2005-10-27 00:0",0.0246218336846421,0.203480838584349,0.512142127399268,0.158437595208632,0.660991819739174
"2005-10-28 00:0",0.029451453643242,0.192134181150127,0.637565483700127,0.176057681211268,0.715676303308864
"2005-10-31 00:0",0.0118517594810458,0.166525159380921,0.526756571554726,0.123434768819501,0.747302553952282
"2005-11-01 00:0",0.0119395132617646,0.159346054359733,0.534120129453128,0.121871253112458,0.762535760749999
"2005-11-02 00:0",0.0126183428788019,0.174257937657537,0.671709208799858,0.115900813883615,0.736638662640931
"2005-11-03 00:0",0.014524856912867,0.229265614792788,0.584523540455763,0.239664281570906,0.793893683691603
"2005-11-04 00:0",0.0144272985907846,0.228719859959729,0.545298269304062,0.232442375881037,0.69102945533487
"2005-11-07 00:0",0.00734100023502004,0.230644317188403,0.471579492498851,0.198294288524299,0.829244527214712
"2005-11-08 00:0",0.00928522469831625,0.264996379329339,0.482493624272286,0.212310942082479,0.809340730075888
"2005-11-09 00:0",0.00670493191382372,0.220904910121042,0.635389235528434,0.228616251868678,0.665607991755336
"2005-11-10 00:0",0.00663377369144248,0.226389557662138,0.676233563071924,0.249467395014695,0.684336725227653
"2005-11-11 00:0",0.00992008468676297,0.23865919761101,0.754281465111555,0.230821414463165,0.711075949977034
"2005-11-14 00:0",0.00861703571623968,0.205128548080979,0.751250708331978,0.226728804646374,0.674625294633765
"2005-11-15 00:0",0.00593567185405486,0.158018909402898,0.807099724187577,0.225062207944946,0.673670408007836
"2005-11-16 00:0",0.00612570014936947,0.122071684987594,0.904283735589146,0.230964020280411,0.692709470694511
"2005-11-17 00:0",0.00555477528505228,0.123071558989273,0.84344374206643,0.213929932620483,0.751142063150678
"2005-11-18 00:0",0.00572402673251138,0.121698444034987,0.843015232878802,0.219139329926731,0.758825130690927
"2005-11-21 00:0",0.00530295680452,0.116298699328556,0.894475690346957,0.220995384587914,0.741183442044666
"2005-11-22 00:0",0.00537590209054617,0.110781528443548,0.898435879484367,0.232741554337701,0.732876642194293
"2005-11-23 00:0",0.00616726823787891,0.132026062141155,0.567442245328492,0.320482226377076,0.783803945760445
"2005-11-25 00:0",0.00620985858896169,0.135945395519226,0.552216088567984,0.354185505722366,0.802706169286305
"2005-11-28 00:0",0.0055086643570257,0.125277662413647,0.522471815892536,0.359079950121958,0.786793676525274
"2005-11-29 00:0",0.00315922024226473,0.133039932874701,0.481934477833479,0.377668084833259,0.778505355193789
"2005-11-30 00:0",0.00260891324869582,0.155506366968179,0.493337395968922,0.39192813268761,0.787390037646735
"2005-12-01 00:0",0.0025726411714603,0.128338417551634,0.440404826243059,0.382451240063972,0.73420995455189
"2005-12-02 00:0",0.0024429879371175,0.123439731826208,0.411481508316528,0.397044246948851,0.728516589563288
"2005-12-05 00:0",0.00251243444730037,0.112362120021608,0.451511872269025,0.389343099187605,0.719469601957111
"2005-12-06 00:0",0.00255522353612403,0.112281510538856,0.451209831586394,0.385469948110349,0.630240852587716
"2005-12-07 00:0",0.00315475687798678,0.127528396847166,0.459095265387406,0.356273493254676,0.72565051609888
"2005-12-08 00:0",0.00316919635680489,0.0681245837060913,0.478610490111343,0.344693833205523,0.633801500580767
"2005-12-09 00:0",0.00496166084268195,0.0600140580705935,0.737472437598444,0.364375354859676,0.671782789451817
"2005-12-12 00:0",0.00602757291194664,0.0428806061996567,0.698003235648581,0.271490983424866,0.664717894365693
"2005-12-13 00:0",0.023856930708959,0.0838053928128911,0.697313682660058,0.221031940410185,0.681180795103576
"2005-12-14 00:0",0.016433340646181,0.0810676622382923,0.703080336366267,0.21574645147102,0.674837652916536
"2005-12-15 00:0",0.0182026342339124,0.0846476036016156,0.719082604758485,0.212617026964962,0.665323070642148
"2005-12-16 00:0",0.0135836079908015,0.0922814388132479,0.811355012427655,0.276232869573313,0.598104840079788
"2005-12-19 00:0",0.0139583280847958,0.0829982374172293,0.810416453593755,0.300328206319269,0.529352060934089
"2005-12-20 00:0",0.013137931125924,0.0815155144439239,0.837684155171282,0.307966796867651,0.490090455043166
"2005-12-21 00:0",0.0110249081541677,0.0960680993044849,0.869481678944467,0.286833462581576,0.525404013920845
"2005-12-22 00:0",0.0109126666823004,0.0949080737206237,0.860054462736613,0.28794182213666,0.529881821666946
"2005-12-23 00:0",0.0114157325196969,0.0922884223718975,0.853328453299302,0.288717468833553,0.536252980991116
"2005-12-27 00:0",0.0117307870081026,0.106829056314586,0.934280876495761,0.275664700507164,0.524375277070144
"2005-12-28 00:0",0.0123880492338767,0.0960763190579399,0.910838226215221,0.286342648871443,0.553233537887902
"2005-12-29 00:0",0.0140995838853013,0.085542833537489,0.967376275068102,0.284734824718736,0.557867015947061
"2005-12-30 00:0",0.0138270771612018,0.132791719792494,0.860180119051892,0.278884252874051,0.496850195611072
"2006-01-03 00:0",0.0144303662124183,0.12707444414085,0.876422205735806,0.28309786113891,0.466531174588506
"2006-01-04 00:0",0.0146433834908927,0.121763991009099,0.892230802516629,0.280324188702168,0.458545352706902
"2006-01-05 00:0",0.0123287353051466,0.0993405161371108,0.984006991360527,0.309190122070837,0.497351471267909
"2006-01-06 00:0",0.0134309217138452,0.107883615705487,0.941129870141542,0.29315712483739,0.470324363147944
"2006-01-09 00:0",0.0134524566262059,0.104139745729804,0.974701290667132,0.280611166259402,0.441301126378368
"2006-01-10 00:0",0.0152554534528273,0.104156642352124,0.988711213184831,0.285743536209953,0.406538552572555
"2006-01-11 00:0",0.0171304871031214,0.0863375080868302,0.967794348216287,0.290208245549898,0.386418920787085
"2006-01-12 00:0",0.0169299559114581,0.0850715792633624,0.97850794861228,0.289061419237403,0.389640127522023
"2006-01-13 00:0",0.0157149828953311,0.0844779997462387,0.897410928144895,0.236120702682203,0.418928445277045
"2006-01-17 00:0",0.0286990513233341,0.0928250056726725,0.8954384852611,0.237590148112854,0.406530788625817
"2006-01-18 00:0",0.0259958769665521,0.10739173424696,0.894234282973694,0.238891983879156,0.390335562275684
"2006-01-19 00:0",0.027836584588068,0.0992552142737183,0.95477115685643,0.237835186516236,0.390698552686061
"2006-01-20 00:0",0.0489806774763739,0.171338684982655,0.986646879972347,0.329818214009033,0.402111828555119
"2006-01-23 00:0",0.0453527496798128,0.132729839878964,0.898001204541247,0.311701780546692,0.4146135646382
"2006-01-24 00:0",0.0554600850009431,0.140624801126228,0.647251572260549,0.33620128981115,0.408542796147072
"2006-01-25 00:0",0.044249426706339,0.167472263767098,0.604304402026338,0.726117698091355,0.160324573409417
"2006-01-26 00:0",0.0461594182360081,0.155447403906556,0.587075868623827,0.747957386884823,0.159864741204443
"2006-01-27 00:0",0.032499723859686,0.153746533285274,0.548698066158237,0.762895193474539,0.153835504917109
"2006-01-30 00:0",0.046803882781676,0.219282612279959,0.530415759912364,0.715805506026569,0.161235711627885
"2006-01-31 00:0",0.0818092537058928,0.239236095618606,0.51954922264358,0.801802726894442,0.193271352388852
"2006-02-01 00:0",0.0822463654188474,0.213804988040493,0.47242764265706,0.864245090306614,0.213170184439625
"2006-02-02 00:0",0.0652388618051702,0.165614649379884,0.524740944206696,0.930178939480112,0.164756033513236
"2006-02-03 00:0",0.0518928455124458,0.102797604664133,0.418320269736779,0.906554936125745,0.12717314133591
"2006-02-06 00:0",0.0600666977770354,0.172129686128661,0.38810290524023,0.950593420646669,0.194777893974006
"2006-02-07 00:0",0.0613512805621734,0.171562527486486,0.372108349446369,0.94359735514778,0.211185390511409
"2006-02-08 00:0",0.0539270655842459,0.196448036030774,0.340500783542297,0.961021683451055,0.202822406985776
"2006-02-09 00:0",0.0593351799421327,0.240912486055657,0.337509585634554,0.961669628167168,0.309532150873949
"2006-02-10 00:0",0.0862103980807022,0.246779799213426,0.366103371556577,0.94491339037338,0.329428520359311
"2006-02-13 00:0",0.0778457385941693,0.174395317183794,0.375243727146714,0.896888387313516,0.344933875911837
"2006-02-14 00:0",0.0819922944638297,0.185772186698635,0.374717939382971,0.882560614981444,0.344123844125746
"2006-02-15 00:0",0.120966270241015,0.128236440952718,0.240255021241537,0.816226023388407,0.433223535107697
"2006-02-16 00:0",0.107237444704319,0.141639953927312,0.217981350670236,0.761370749134518,0.42718652746171
"2006-02-17 00:0",0.123096736313096,0.129957516757632,0.233851821084299,0.709939633652791,0.396401949304917
"2006-02-21 00:0",0.140120326973441,0.123592496929061,0.232622579974693,0.70538305966588,0.409855739874439
"2006-02-22 00:0",0.128100249439969,0.181003664976032,0.301613881605036,0.568842311163193,0.470910756323208
"2006-02-23 00:0",0.136362472054896,0.177530254161462,0.343889080280224,0.587480574476962,0.455155091611374
"2006-02-24 00:0",0.17988072963331,0.209075826107199,0.323959326895182,0.606662762075794,0.505695738690053
"2006-02-27 00:0",0.139761453208222,0.293167082797894,0.360900600519149,0.577094275111501,0.471775355408616
"2006-02-28 00:0",0.124981268386301,0.265590901418922,0.393186226440812,0.573843096163305,0.473268816975396
"2006-03-01 00:0",0.120890234615822,0.198717714914659,0.308241933215804,0.651612014588941,0.446600585839615
"2006-03-02 00:0",0.111758907159347,0.195946588255416,0.276409383671721,0.606178696616813,0.497821040689209
"2006-03-03 00:0",0.129081375137582,0.32758829139554,0.304134732764444,0.62898852878432,0.54021705875633
"2006-03-06 00:0",0.127377966721232,0.343191157915865,0.32981339628642,0.632163519764956,0.551452461666572
"2006-03-07 00:0",0.115919348868989,0.367913325859461,0.333324994027368,0.571453565737132,0.54496803663817
"2006-03-08 00:0",0.111996620382477,0.330454094354199,0.34552011135541,0.545330213790754,0.505425015354833
"2006-03-09 00:0",0.106535854821028,0.302263546888807,0.330547859580868,0.56075992098567,0.521316471466458
"2006-03-10 00:0",0.123353136696657,0.270119437227242,0.276927738809792,0.513181527563544,0.531596852186537
"2006-03-13 00:0",0.141934771984398,0.29360129120428,0.257522894566488,0.485206040759331,0.523209918488991
"2006-03-14 00:0",0.159214421466573,0.349800669850662,0.290930015146255,0.457740870683211,0.489187711017906
"2006-03-15 00:0",0.166617255955647,0.30830506875384,0.216648276600742,0.409942290315239,0.555005361877408
"2006-03-16 00:0",0.13004151466386,0.322218830653538,0.15814628337288,0.296097697057423,0.47286654795738
"2006-03-17 00:0",0.138837832652023,0.370936935957646,0.15058208918479,0.351856197364692,0.543784941967874
"2006-03-20 00:0",0.186858992403444,0.4799047524932,0.226570225245012,0.35990819182521,0.575525719117219
"2006-03-21 00:0",0.200756440673934,0.550534387360245,0.271308045913612,0.41301772477506,0.585671475600735
"2006-03-22 00:0",0.240346058937646,0.476903092449516,0.38467227900539,0.533048645384093,0.73021346457318
"2006-03-23 00:0",0.124803677927965,0.506307591014268,0.324796220343908,0.736919807303658,0.921905698066016
"2006-03-24 00:0",0.117740034216881,0.477869032630408,0.275871301329038,0.814412290036556,0.977576986933778
"2006-03-27 00:0",0.100727288537028,0.438438585393926,0.334134603657914,0.805033663165297,0.994573809574366
"2006-03-28 00:0",0.117562608937581,0.416091622402002,0.308236690211542,0.946167560112882,0.956000594501912
"2006-03-29 00:0",0.112011079219724,0.407865431920576,0.35644488606389,0.969424095651319,0.993031732110734
"2006-03-30 00:0",0.101013993711575,0.414744650554872,0.370395985029652,0.971554455079185,0.993538678794651
"2006-03-31 00:0",0.0877275066751252,0.368510252477864,0.34389213237409,0.972883895515377,0.926544131270141
"2006-04-03 00:0",0.108190860853171,0.399989500815404,0.315791785290788,0.948006279512204,0.912279124276202
"2006-04-04 00:0",0.104820140433441,0.377887388824221,0.304414164494657,0.951666900293851,0.92757727575009
"2006-04-05 00:0",0.101475209836106,0.423496757075303,0.290272165990045,0.958872445806003,0.84178435496196
"2006-04-06 00:0",0.10482111853544,0.411705306203775,0.311143363105181,0.926590490675953,0.821166494859737
"2006-04-07 00:0",0.107802083124971,0.375959290853226,0.363746750951719,0.949152998178974,0.992428565342099
"2006-04-10 00:0",0.122646555508456,0.408596301855011,0.394366774197677,0.913430338208232,0.930038021955283
"2006-04-11 00:0",0.0338256776261207,0.327046175654032,0.392877287920771,0.829004913796184,0.839514461480378
"2006-04-12 00:0",0.0420566422498969,0.29987334260262,0.384668410164333,0.790903892893818,0.866772882146658
"2006-04-13 00:0",0.0435822906254722,0.329123929277508,0.351875934594878,0.762056430324695,0.796486739141799
"2006-04-17 00:0",0.0525685983006422,0.347619122717246,0.357336405587069,0.79543872154766,0.754825719173902
"2006-04-18 00:0",0.0770017972229732,0.309629736160355,0.389024721321551,0.889417809588259,0.903457944203622
"2006-04-19 00:0",0.0789147471001013,0.314521694838901,0.43453376845317,0.907817264261903,0.901390767753905
"2006-04-20 00:0",0.0903682968518168,0.315681338541024,0.432839409781237,0.871267438820322,0.921506597326823
"2006-04-21 00:0",0.15919758299307,0.237153697803268,0.43002312365711,0.860737155348511,0.894511629068568
"2006-04-24 00:0",0.138442980041118,0.147870088694505,0.577542490691618,0.847102222195382,0.851004628909271
"2006-04-25 00:0",0.156023008228696,0.160229012796542,0.505291666344709,0.859869065243587,0.8249552008134
"2006-04-26 00:0",0.183359769258037,0.152402306932877,0.473185904151129,0.740941565889962,0.747293840052301
"2006-04-27 00:0",0.196306963700401,0.196505320593395,0.399915919098324,0.691267122648383,0.782289050916228
"2006-04-28 00:0",0.206758966389091,0.183893713746662,0.339633012529587,0.771127083105949,0.732332725469297
"2006-05-01 00:0",0.225674379101983,0.140923158166205,0.326746112450903,0.729640609435616,0.708631318254464
"2006-05-02 00:0",0.215243743688725,0.129927866539819,0.354029868200369,0.740240157251464,0.674354084339651
"2006-05-03 00:0",0.27343724705733,0.0683041238443777,0.251770105920432,0.839583990737151,0.691288702506132
"2006-05-04 00:0",0.243000935101322,0.0695107736041934,0.310114598785775,0.868016338600691,0.781927941556153
"2006-05-05 00:0",0.238330520414881,0.0796221544397364,0.322897100291412,0.971156257478426,0.803935876885952
"2006-05-08 00:0",0.268311704956772,0.0960389075646879,0.37018741288766,0.969708236635112,0.87923449441377
"2006-05-09 00:0",0.244283417877992,0.086271762865535,0.321084955270023,0.962081779866683,0.852098998027832
"2006-05-10 00:0",0.244944827860883,0.0854826039339672,0.311629362326346,0.978543369250412,0.85672735948679
"2006-05-11 00:0",0.324028627417613,0.075431457694718,0.221660968254002,0.967712668996608,0.972560846415041
"2006-05-12 00:0",0.324252286834295,0.0581288024626597,0.224632611333285,0.953049629177548,0.918642920465139
"2006-05-15 00:0",0.32094949222469,0.0485924471075061,0.19780344171294,0.930029074147296,0.867358264650725
"2006-05-16 00:0",0.38493600548953,0.0537134668126242,0.151232492133195,0.95428940951408,0.853706996116558
"2006-05-17 00:0",0.391001934632703,0.048507573913969,0.153446820871966,0.883035499137405,0.763328409013332
"2006-05-18 00:0",0.406815264433028,0.0549585811754209,0.114034035822646,0.907182631758872,0.676034068054371
"2006-05-19 00:0",0.410525579334758,0.0436349458173994,0.102834901042889,0.854986597741237,0.670740186956851
"2006-05-22 00:0",0.399384626545668,0.0407279647880696,0.0807251473007812,0.867217351336985,0.693295437357255
"2006-05-23 00:0",0.379983951439866,0.0483351660545299,0.0867176407971808,0.792540013480831,0.667761751843341
"2006-05-24 00:0",0.552074775165785,0.082760419963933,0.0632764367413747,0.844083064414927,0.864247215839391
"2006-05-25 00:0",0.590937145818344,0.126502170744203,0.103483716359495,0.786098296189324,0.87786175706379
