obs,pos_t_ratios,neg_t_ratios,med_vol_t_ratios
"2005-01-14 00:0",1.49059592412972,1.10924996339998,1.28613193305883
"2005-01-18 00:0",1.50226331676458,1.10546100453352,1.28075025946786
"2005-01-19 00:0",1.50548721990709,1.11299175615574,1.26787616918581
"2005-01-20 00:0",1.43672414621933,1.10730790191683,1.19622570222912
"2005-01-21 00:0",1.20548661142968,0.959369527580031,1.57807538118337
"2005-01-24 00:0",1.25745979908952,0.956609423707254,1.52203472702986
"2005-01-25 00:0",1.28886776303186,1.05116852878262,1.45081384107543
"2005-01-26 00:0",1.54985982026826,1.17473127200703,1.33557684136467
"2005-01-27 00:0",1.84248859565152,0.91144908451738,1.48768892496599
"2005-01-28 00:0",1.90903582618446,0.953457124388384,1.61353880405401
"2005-01-31 00:0",1.80102929416277,1.00496161944829,1.24934876930411
"2005-02-01 00:0",1.83073433516852,0.921436930405735,1.23519930045161
"2005-02-02 00:0",1.83108033620255,0.935809180938886,1.11993074098456
"2005-02-03 00:0",1.84592448193317,0.920726716574166,0.823490330848451
"2005-02-04 00:0",1.86450509808047,0.925932543752222,0.806755385451465
"2005-02-07 00:0",1.855482367431,0.915437752418967,0.806866973418765
"2005-02-08 00:0",1.86822477701121,0.776433028649278,0.810186378670776
"2005-02-09 00:0",1.73001833447676,0.762510584571342,0.831592824950878
"2005-02-10 00:0",1.76455952296048,0.736945337442684,0.888334586705111
"2005-02-11 00:0",1.79538328605605,0.801509967770124,0.974910246293374
"2005-02-14 00:0",1.69083639919007,0.637783203326365,0.922744726048453
"2005-02-15 00:0",1.68255678058171,0.661542150486026,0.905525750447604
"2005-02-16 00:0",1.66495383612543,0.664344608519425,0.912789661343906
"2005-02-17 00:0",1.64374090338122,0.66160714111718,0.930063698559934
"2005-02-18 00:0",1.67790928140967,0.563237069369239,0.905109473571642
"2005-02-22 00:0",1.79988021579561,0.556873864469665,0.937812146186679
"2005-02-23 00:0",1.7623933834923,0.636722764574433,0.970848197875213
"2005-02-24 00:0",1.80468615351675,0.615083013212124,1.02308334076463
"2005-02-25 00:0",1.81576850306148,0.621102653301717,0.814871161308917
"2005-02-28 00:0",1.83253542292447,0.647180105463514,1.02145259108017
"2005-03-01 00:0",1.82983528033438,0.64418668410207,1.02234054945408
"2005-03-02 00:0",1.89536445622323,0.635985741183354,0.983860480408177
"2005-03-03 00:0",1.8820518551162,0.631019191763946,1.00574392036805
"2005-03-04 00:0",1.79544003866743,0.663509065142597,0.939489994563837
"2005-03-07 00:0",1.82802286178025,0.677324637458825,0.886571638900919
"2005-03-08 00:0",1.76727863748894,0.798753205135459,0.824409390325141
"2005-03-09 00:0",1.57003912446412,0.826451392066507,0.910062822187598
"2005-03-10 00:0",1.60568675596227,0.780149504147915,0.961611795693527
"2005-03-11 00:0",1.56252118526341,0.703836522728717,0.972904908474783
"2005-03-14 00:0",1.7493389233334,0.801355048195151,0.96617615814291
"2005-03-15 00:0",1.75033396297003,0.809633170857276,0.970731547170307
"2005-03-16 00:0",1.77827159077827,0.816977105218278,0.968257872859968
"2005-03-17 00:0",1.83671307660937,0.687872785406109,0.9810924608136
"2005-03-18 00:0",1.81819655709805,0.724725817096934,0.961538521928621
"2005-03-21 00:0",1.86922269278117,0.835489167563863,1.00339725810002
"2005-03-22 00:0",1.87053203137865,0.847504517565579,0.97930051737485
"2005-03-23 00:0",1.8865553582551,0.870112488547624,0.994076405963738
"2005-03-24 00:0",1.88603179662206,0.840660641853701,0.969917997520066
"2005-03-28 00:0",1.93901074576873,0.838694081615265,1.01658981319108
"2005-03-29 00:0",1.95746775846675,0.89984771942435,1.01319239221567
"2005-03-30 00:0",1.87661880796286,0.895815600935142,0.910296596451516
"2005-03-31 00:0",1.87207705875463,0.89069828739519,0.951216589438979
"2005-04-01 00:0",1.88909974027855,0.919358768749192,0.864735266206355
"2005-04-04 00:0",1.81785016902694,0.732852448165178,0.805598002699048
"2005-04-05 00:0",1.73279827272097,0.717753513156916,0.748413801830653
"2005-04-06 00:0",1.69575727654132,0.658751999221913,0.726977595194955
"2005-04-07 00:0",1.66931371191346,0.665588905899033,0.743026423052631
"2005-04-08 00:0",1.67409983050694,0.636004077870853,0.730454501153192
"2005-04-11 00:0",1.69402508352776,0.588461210614656,0.71970523055882
"2005-04-12 00:0",1.7767733295421,0.621518385784954,0.705403244336619
"2005-04-13 00:0",1.75718165512419,0.699904669663562,0.721071155467584
"2005-04-14 00:0",1.6101509810234,0.651811508130684,0.971959085414772
"2005-04-15 00:0",1.65934064990343,0.754006285881368,0.897428121948559
"2005-04-18 00:0",1.64941766644677,0.871918836910735,0.856445534307342
"2005-04-19 00:0",1.68693253560946,0.848756845282116,0.9748079247299
"2005-04-20 00:0",1.70556863031366,0.899157792402762,1.04405102121037
"2005-04-21 00:0",1.72737018033993,0.870964382655653,1.04707260610323
"2005-04-22 00:0",1.78152614562594,0.926354386495698,1.17867758505975
"2005-04-25 00:0",1.76353621313342,0.997111837702857,1.22284247074281
"2005-04-26 00:0",1.82271551059146,0.995872930889585,1.15616586654848
"2005-04-27 00:0",1.81227471355605,0.998378222297149,1.1674097463182
"2005-04-28 00:0",1.77036971409986,1.06769015102853,1.13446731611071
"2005-04-29 00:0",1.75160212243047,1.07112168988831,1.12283264330264
"2005-05-02 00:0",1.96882514448704,0.98921923416136,1.28587451503893
"2005-05-03 00:0",1.97636430882197,0.985870399361152,1.23953123406716
"2005-05-04 00:0",1.99999909361415,0.98517374708514,1.21644643979124
"2005-05-05 00:0",2.02986114318444,0.943414148215763,1.26241249263657
"2005-05-06 00:0",2.01685982205639,0.898597363523081,1.20957154873757
"2005-05-09 00:0",1.93040859047197,0.87733618877603,1.21913868048726
"2005-05-10 00:0",1.93934557476217,0.909098714916336,1.21551010161484
"2005-05-11 00:0",1.89333304008564,0.687720336307201,1.22471248368227
"2005-05-12 00:0",1.97302237973412,0.793748018084651,1.19985974663197
"2005-05-13 00:0",1.96574089546301,0.743308449262688,1.13829426202755
"2005-05-16 00:0",1.8947665297108,0.811443708567584,1.09641718061478
"2005-05-17 00:0",1.92222472951137,0.760751851030842,1.12787240428022
"2005-05-18 00:0",1.92856485388965,0.759064003687011,1.12609376565373
"2005-05-19 00:0",1.78914031891734,0.760537303539966,1.1470028258084
"2005-05-20 00:0",1.81130186360922,0.806918818719311,1.04239390015038
"2005-05-23 00:0",1.76230163830346,0.783246708823135,1.05869563713299
"2005-05-24 00:0",1.7590490304823,0.795961071239292,1.05288886204299
"2005-05-25 00:0",1.76886980002534,0.782711462263166,1.06008167425211
"2005-05-26 00:0",1.73675010006594,0.817906954433566,1.26993707586186
"2005-05-27 00:0",1.70917981468901,0.814060778795901,1.30738914022572
"2005-05-31 00:0",1.67022205923368,0.740837879665999,1.46702239176611
"2005-06-01 00:0",1.68327344768642,0.779795521006736,1.4825541616159
"2005-06-02 00:0",1.69353630214382,0.768541505873038,1.96298777207646
"2005-06-03 00:0",1.69924403074463,0.806077341530371,2.00727735005289
"2005-06-06 00:0",1.92246083853181,0.801898249382271,2.13498267381329
"2005-06-07 00:0",1.91801979683154,0.798884348335248,2.16240735241668
"2005-06-08 00:0",2.02774804194386,0.781264125244923,1.98861246387347
"2005-06-09 00:0",2.06575457161862,0.786354286716484,1.8120507368836
"2005-06-10 00:0",2.05845291004716,0.783307472899312,1.82763864182987
"2005-06-13 00:0",2.06056079486792,0.877197756906388,1.79386527686665
"2005-06-14 00:0",2.04614312678872,0.849369304003389,1.85010751736336
"2005-06-15 00:0",1.99073607376835,0.759101230881717,1.8025148524996
"2005-06-16 00:0",1.91335870940966,0.772914629120968,1.83552337765073
"2005-06-17 00:0",1.92948350552766,0.774405664420396,1.8514683791073
"2005-06-20 00:0",1.94230873581731,0.800012939953046,1.85978028473413
"2005-06-21 00:0",2.05609901807515,0.715476175655078,1.82454887261875
"2005-06-22 00:0",2.05938934654219,0.728299639400624,1.82045650616156
"2005-06-23 00:0",1.86590525673859,0.72766387090825,1.83081819922121
"2005-06-24 00:0",1.83104712930262,0.726789877313592,1.85153692188011
"2005-06-27 00:0",1.84644638499664,0.738163731891784,1.84819856226478
"2005-06-28 00:0",1.82369873591268,0.719501041617347,1.83251815690809
"2005-06-29 00:0",1.8157165316341,0.72936203662914,1.85295075383739
"2005-06-30 00:0",1.79105956277693,0.756646149073079,1.89915481483769
"2005-07-01 00:0",1.74067107931784,0.751718428869525,1.87441662720191
"2005-07-05 00:0",1.74812784139079,0.751560238502655,1.99193794925167
"2005-07-06 00:0",1.79354090366554,0.828940293433117,2.05826935189425
"2005-07-07 00:0",1.8099558012083,0.800223063335969,2.04748744130717
"2005-07-08 00:0",1.80338312230733,0.80222107080907,2.01859429528605
"2005-07-11 00:0",1.65994663103964,0.90007500593936,2.15467160886557
"2005-07-12 00:0",1.64904174697495,0.892948064244544,2.14947359249595
"2005-07-13 00:0",1.66593207214695,0.895017842505253,2.22722766106623
"2005-07-14 00:0",1.38555273069223,0.73834335491466,2.13368074483544
"2005-07-15 00:0",1.34747060632916,0.744544674401753,2.11642077827609
"2005-07-18 00:0",1.36261787344069,0.756761589836889,2.0888355774305
"2005-07-19 00:0",1.19430810640475,0.745344983629209,2.44269418410712
"2005-07-20 00:0",1.22892849098965,0.741264079049768,2.4504462401131
"2005-07-21 00:0",1.24842997501035,0.734270186721171,2.47747236998576
"2005-07-22 00:0",1.24042919715799,0.731916249912326,2.48658191113167
"2005-07-25 00:0",1.24978153584631,0.736843550042356,2.46986619202515
"2005-07-26 00:0",1.22136357123895,0.703034404614543,2.47029318863078
"2005-07-27 00:0",1.21595938384929,0.725097483617645,2.4776316559375
"2005-07-28 00:0",1.20405779688821,0.707374071526762,2.55265299334405
"2005-07-29 00:0",1.18021301894969,0.680797077103335,2.56620934737383
"2005-08-01 00:0",1.17544851076091,0.67513879493904,2.44873933673081
"2005-08-02 00:0",1.15791080427665,0.673724959571472,2.43831089740857
"2005-08-03 00:0",1.17743304750957,0.702784327568419,2.49562671472486
"2005-08-04 00:0",1.17307043068451,0.666147520300003,2.86029468417075
"2005-08-05 00:0",1.19629309623508,0.733965507389906,2.91826964965885
"2005-08-08 00:0",1.2599220671427,0.764702730534896,2.92971313097503
"2005-08-09 00:0",1.32012654337509,0.955891292737111,3.01566694076601
"2005-08-10 00:0",1.34085227390383,1.00918578531927,3.03237428572375
"2005-08-11 00:0",1.35883722230554,1.07906468583061,3.03219028349079
"2005-08-12 00:0",1.35623873054898,1.04650801306393,3.01617122596491
"2005-08-15 00:0",1.35259586243007,1.044055268658,3.02294799937847
"2005-08-16 00:0",1.35433647284246,1.05551642458864,3.04523614395713
"2005-08-17 00:0",1.22108518180681,1.04069761724528,2.9010947927033
"2005-08-18 00:0",1.24041805914372,0.994786762747684,2.83139879545756
"2005-08-19 00:0",1.21769099259532,0.995095609464521,2.76587777172835
"2005-08-22 00:0",1.26260199516453,0.948399599495821,2.7893797662837
"2005-08-23 00:0",1.26230437215007,0.946890524078157,2.77183002968961
"2005-08-24 00:0",1.26048657021555,0.916165950908096,2.76202461033348
"2005-08-25 00:0",1.34656273111922,0.94381477229865,2.80313227396544
"2005-08-26 00:0",1.36270200595514,1.02117602295908,2.76701287450246
"2005-08-29 00:0",1.36875125790012,1.02323848195755,2.77050870067819
"2005-08-30 00:0",1.33878389255792,0.978837329136905,2.76736484639889
"2005-08-31 00:0",1.33695287321355,0.950405039237277,2.73489750378277
"2005-09-01 00:0",1.32764262986516,0.944335745909511,2.78224902252292
"2005-09-02 00:0",1.36423307586438,0.916173713285256,2.83917779082008
"2005-09-06 00:0",1.38145127163834,1.0443728582561,2.90518058856081
"2005-09-07 00:0",1.36700069223105,1.13505139279876,2.88576740580628
"2005-09-08 00:0",1.36883968056034,1.39261999195021,2.71888054008637
"2005-09-09 00:0",1.34640353454364,1.38378761790545,2.78426780495455
"2005-09-12 00:0",1.38322173039966,1.39934437592223,2.76860067889465
"2005-09-13 00:0",1.4907245412188,1.32517413151804,2.94840238569023
"2005-09-14 00:0",1.49425453208106,1.30125436176081,2.96904459508873
"2005-09-15 00:0",1.51382744819907,1.30327283137057,2.8704605958033
"2005-09-16 00:0",1.51164059100897,1.34416277263741,3.11320209486202
"2005-09-19 00:0",1.51010034448556,1.36490675044261,3.13253277534676
"2005-09-20 00:0",1.50200564782402,1.29555806557533,3.19816404302975
"2005-09-21 00:0",1.46413132242436,1.31828222750072,3.28117493283025
"2005-09-22 00:0",1.52363310710514,1.34696877383881,2.94305183527057
"2005-09-23 00:0",1.49916403479797,1.26306131624369,2.85522381904728
"2005-09-26 00:0",1.49031182608011,1.35996329635667,2.74611233315956
"2005-09-27 00:0",1.48316002016388,1.37559972047673,2.74018712109494
"2005-09-28 00:0",1.36233920830922,1.25225086407111,2.696819969038
"2005-09-29 00:0",1.38317073879239,1.29140289203853,2.59963224041491
"2005-09-30 00:0",1.46229203212426,1.28617038922421,2.58813135143468
"2005-10-03 00:0",1.51830106419365,1.27120966410572,2.51840121264949
"2005-10-04 00:0",1.52051096575246,1.15502534846759,2.59157842653916
"2005-10-05 00:0",1.5592759091854,1.14843305214992,2.58596173170591
"2005-10-06 00:0",1.57641411783744,1.09205235608718,2.72066967780749
"2005-10-07 00:0",1.58990481568744,1.07564222691577,2.68292131522617
"2005-10-10 00:0",1.50822278353294,1.11158503017646,2.71444895675603
"2005-10-11 00:0",1.52570689415689,1.23750363747756,2.67922290676543
"2005-10-12 00:0",1.58646955466186,1.27975856685763,2.67872791695754
"2005-10-13 00:0",1.58109925521107,1.27058823668418,2.66463516929594
"2005-10-14 00:0",1.57429019522727,1.38241203012605,2.68317095880527
"2005-10-17 00:0",1.5866179115653,1.42007243820157,2.64804477607023
"2005-10-18 00:0",1.57213773875753,1.42013397423839,2.67330051147059
"2005-10-19 00:0",1.45052224253814,1.43790261621575,2.6777032495289
"2005-10-20 00:0",1.51813563241226,1.3270465784552,2.8101334451466
"2005-10-21 00:0",1.52333438505275,1.251039277819,2.83005239281341
"2005-10-24 00:0",1.51977192749555,1.24025538474642,2.8268177801181
"2005-10-25 00:0",1.52849165595423,1.21103923385599,2.81267811559143
"2005-10-26 00:0",1.12245275879219,1.40960010648236,2.84973074306067
"2005-10-27 00:0",1.08926453346489,1.40875474855435,2.86049940584882
"2005-10-28 00:0",1.33077068417039,1.45337980086123,1.88445082414326
"2005-10-31 00:0",1.47204194642399,1.36573270076914,1.734801415123
"2005-11-01 00:0",1.47372425819637,1.38608622583103,1.7584887862254
"2005-11-02 00:0",1.70686335131171,1.34530552581032,1.69454488372031
"2005-11-03 00:0",1.72378200079737,1.62663524081833,1.77578529942905
"2005-11-04 00:0",1.72878513784131,1.62100391589236,1.76175487441372
"2005-11-07 00:0",1.80164288186229,1.57689707883223,1.95071648339088
"2005-11-08 00:0",1.87341112514629,1.63082697115373,1.69743700811821
"2005-11-09 00:0",1.92516143091598,1.596133846479,2.1435005610523
"2005-11-10 00:0",1.96212826760261,1.63057345182118,2.12732461183475
"2005-11-11 00:0",1.94075439154164,1.45542382099128,1.97280521079453
"2005-11-14 00:0",1.94396357899211,1.46595170727928,2.01786987258676
"2005-11-15 00:0",1.94789026697678,1.45273809716212,1.8490225807728
"2005-11-16 00:0",2.06026627050821,1.29564954459339,1.87976901729639
"2005-11-17 00:0",2.05877606454567,1.30971906812978,1.8901723880258
"2005-11-18 00:0",2.07648272996406,1.23511627207513,1.98813688790953
"2005-11-21 00:0",2.1042933666241,1.1601767801527,2.28007801388146
"2005-11-22 00:0",2.08957591719916,1.06050600321002,2.2108220488174
"2005-11-23 00:0",1.92447139012714,1.16426630416753,2.29970947202299
"2005-11-25 00:0",1.96494662765137,1.16648002257105,2.32007785185179
"2005-11-28 00:0",1.90744071758271,1.24931664909774,2.26182479175704
"2005-11-29 00:0",1.94981121408362,1.21802759879987,2.24164569399862
"2005-11-30 00:0",2.10458586030005,1.12092410962467,2.3457923090362
"2005-12-01 00:0",1.89387368218769,1.12993775839379,2.27827188983976
"2005-12-02 00:0",2.08224126407135,1.04584937532891,2.2336587297257
"2005-12-05 00:0",2.02262515336722,0.892443473431762,2.2180918491458
"2005-12-06 00:0",2.24415969119972,0.989469767619562,2.25452892667972
"2005-12-07 00:0",2.22951904407363,0.809297837522355,2.19770943088891
"2005-12-08 00:0",2.22882139587583,0.985475001836776,2.23668492036735
"2005-12-09 00:0",2.06416822026229,1.6434352225595,2.31586939831859
"2005-12-12 00:0",1.95511955854087,1.75488051861463,2.35441255976292
"2005-12-13 00:0",2.11883419261783,1.27559701962501,2.60485284749989
"2005-12-14 00:0",2.12207089898724,1.2325800938889,2.55109802574842
"2005-12-15 00:0",2.18060398903718,1.24001117334824,2.56778169576902
"2005-12-16 00:0",2.17723800415203,1.12928875859798,2.54565963259262
"2005-12-19 00:0",2.13976657876984,1.12276600153279,2.51663365736457
"2005-12-20 00:0",2.05023164775499,1.13062948155423,2.49671739173132
"2005-12-21 00:0",2.0513018378023,1.13150364452596,2.49188887940464
"2005-12-22 00:0",1.96760350056303,0.976645346164992,2.15439622113374
"2005-12-23 00:0",2.06564513405809,1.00665632904034,2.02315205580747
"2005-12-27 00:0",2.06571901987742,0.980521928840119,2.02052812387168
"2005-12-28 00:0",2.02295859100209,0.962490449444487,2.01376563016261
"2005-12-29 00:0",2.01597436660039,0.958793265951144,1.98750532928594
"2005-12-30 00:0",1.96351950314551,0.956166141264931,2.0794486736796
"2006-01-03 00:0",1.95948192010684,0.958888230174045,2.17723028521599
"2006-01-04 00:0",1.98136214842962,0.970858738491026,2.17873311713418
"2006-01-05 00:0",1.87064919571158,1.11562358882419,2.15526068208932
"2006-01-06 00:0",1.78929378585136,1.14121351034711,2.14133420792233
"2006-01-09 00:0",1.84456363962141,1.11518892456946,2.11023293982296
"2006-01-10 00:0",1.7437018202947,1.18081296676989,2.05686294042509
"2006-01-11 00:0",1.77568906010912,1.17641927514138,2.03482392395919
"2006-01-12 00:0",1.68191974672739,0.99727133080709,2.02237965586992
"2006-01-13 00:0",1.77389572683404,0.940446655161513,2.0781946280657
"2006-01-17 00:0",1.72482416061254,0.932923090300026,2.05994257732616
"2006-01-18 00:0",1.69022640533928,0.931536131482753,2.06531503104184
"2006-01-19 00:0",1.42976526522565,0.963209067315839,2.17052791785874
"2006-01-20 00:0",1.55372404462875,0.895785463714015,2.41724353219003
"2006-01-23 00:0",1.51587732081811,0.89483095831562,2.40374382241292
"2006-01-24 00:0",1.71423735280008,0.915754321091178,2.43105145168772
"2006-01-25 00:0",1.80231203225491,0.638671377538173,2.46404783802605
"2006-01-26 00:0",1.88489626412763,0.791476716746511,2.40984509707894
"2006-01-27 00:0",2.06137391784458,0.723876703169004,2.08708039351901
"2006-01-30 00:0",2.02498205698962,0.82156803958039,2.01553295462603
"2006-01-31 00:0",2.0795351607472,0.814874959266371,2.03685827000278
"2006-02-01 00:0",2.08399216390399,0.782633375484424,2.03824334024365
"2006-02-02 00:0",2.14801237977903,0.485873592954393,2.01466877969113
"2006-02-03 00:0",2.10603983775312,0.437318667985017,2.06116534930178
"2006-02-06 00:0",1.97051154677188,0.342936184643663,1.9320536211499
"2006-02-07 00:0",1.76571865238283,0.440617361884552,1.83131752842814
"2006-02-08 00:0",1.74105030585641,0.322932741281771,1.81712949132783
"2006-02-09 00:0",1.86002855442014,0.423550801444947,1.56293656834625
"2006-02-10 00:0",1.85626001507369,0.394937070730267,1.55999988973325
"2006-02-13 00:0",1.74206174171685,0.372628506017185,1.53220071722758
"2006-02-14 00:0",1.60765558933536,0.290241784427673,1.54457574527731
"2006-02-15 00:0",1.63113104042295,0.362404456711907,1.58798660186169
"2006-02-16 00:0",1.63587491014721,0.336718885178207,1.57191927535474
"2006-02-17 00:0",1.61117101196525,0.345754924373246,1.60171565708322
"2006-02-21 00:0",1.6179926614229,0.447155885692741,1.64765972944902
"2006-02-22 00:0",1.625605075236,0.451473700623974,1.41669824365406
"2006-02-23 00:0",1.61678187875376,0.435471122164364,1.4125621295593
"2006-02-24 00:0",1.62297580624574,0.396117758709627,1.46328042121735
"2006-02-27 00:0",1.74337183546256,0.469876985661859,1.54105250937739
"2006-02-28 00:0",1.75249588489097,0.651695875013231,1.56875334924885
"2006-03-01 00:0",1.8127274417957,0.616555410527099,1.4539106302087
"2006-03-02 00:0",1.79984736131284,0.612295405323875,1.48973365186277
"2006-03-03 00:0",1.68925108780436,0.487904566517062,1.62779831227299
"2006-03-06 00:0",1.7153305573239,0.581526197530188,1.67233731777383
"2006-03-07 00:0",1.7601710584539,0.68442711007336,1.59341907568568
"2006-03-08 00:0",1.78031812517984,1.0012261493722,1.65760151849149
"2006-03-09 00:0",1.74041174430291,0.906902375992875,1.73163816152815
"2006-03-10 00:0",1.7459070737719,0.92883785790294,1.78101163548097
"2006-03-13 00:0",1.69798179137908,1.00839481548684,1.76931958669698
"2006-03-14 00:0",1.69786117276859,1.00628079857689,1.76412197699052
"2006-03-15 00:0",1.71788820427607,1.04848027058943,1.78842842920654
"2006-03-16 00:0",1.84341434928239,0.992555498992896,1.68801019481962
"2006-03-17 00:0",1.82641887447928,0.991984540012976,1.76757787150665
"2006-03-20 00:0",1.78118780540982,0.966221707974032,1.70381474682562
"2006-03-21 00:0",1.77812646310197,0.977642460728073,1.76345132580636
"2006-03-22 00:0",1.69230062117959,0.956354588055355,1.70282180064072
"2006-03-23 00:0",1.62222572646896,0.934993564440614,1.59923078746692
"2006-03-24 00:0",1.63380855119919,0.948997568142861,1.57716272485741
"2006-03-27 00:0",1.60196688287211,0.889856339146985,1.57567929483682
