obs,neg_p_values_lag_one,neg_p_values_lag_two,neg_p_values_lag_three,neg_p_values_lag_four,neg_p_values_lag_five
"2005-08-23 00:0",0.37604781605102,0.732331516291658,0.475029034270994,0.766441128573221,0.157607568119074
"2005-08-24 00:0",0.359882110443969,0.744547062085561,0.481660249804843,0.790092034779092,0.158724674989409
"2005-08-25 00:0",0.399550956970951,0.81092814444872,0.435858564750572,0.783237698074893,0.16675980284095
"2005-08-26 00:0",0.484684282439876,0.864048311961026,0.484576183533902,0.704525557026552,0.167354726111463
"2005-08-29 00:0",0.491033755461996,0.860812336415347,0.476952158584408,0.709003239702723,0.165056917881738
"2005-08-30 00:0",0.463516586507152,0.879721977797402,0.476260669532455,0.692871886809926,0.162276738608796
"2005-08-31 00:0",0.453765295960958,0.911028432443421,0.491037597465959,0.719459165240715,0.15449679521396
"2005-09-01 00:0",0.483716719962076,0.887132356844321,0.469845965961814,0.747756522448932,0.14542020374088
"2005-09-02 00:0",0.458235680572923,0.868063168047205,0.484511827363796,0.743107932815027,0.158488781032901
"2005-09-06 00:0",0.452868246225863,0.856764680389279,0.466051501289299,0.748858245060319,0.181370352243993
"2005-09-07 00:0",0.456329394312667,0.840876953254132,0.495157552527849,0.769937827492985,0.195609717784195
"2005-09-08 00:0",0.653305716638357,0.873915351756209,0.473569868799261,0.769368447697936,0.178722470858382
"2005-09-09 00:0",0.638295050765979,0.888602190651748,0.475446198158705,0.753171119381152,0.167581219100244
"2005-09-12 00:0",0.642528143020999,0.875582410260191,0.481703411218763,0.758099185390062,0.170910020789651
"2005-09-13 00:0",0.728128145768859,0.863303599849055,0.460713416506213,0.603761140786452,0.181849494372737
"2005-09-14 00:0",0.757822183196562,0.826383519086646,0.463990755907232,0.601179312194722,0.165773193197699
"2005-09-15 00:0",0.739442866098466,0.864642620348673,0.443190140984419,0.599024120605441,0.172160802595906
"2005-09-16 00:0",0.714970638809019,0.863173834192402,0.457437633177501,0.618871916536813,0.18834744120738
"2005-09-19 00:0",0.710374046565643,0.848397010612287,0.447322980012568,0.651021439803902,0.193271819966855
"2005-09-20 00:0",0.651203541625265,0.84582822221339,0.432547327427182,0.629243142785343,0.172164122936733
"2005-09-21 00:0",0.675132315688997,0.78897878795943,0.427550057398812,0.625366202095807,0.180298580631626
"2005-09-22 00:0",0.737350052261538,0.81251186033702,0.365525878135886,0.603231129147372,0.18292391776121
"2005-09-23 00:0",0.704546002318496,0.857075823647743,0.3523110432763,0.64174090954375,0.179345423867054
"2005-09-26 00:0",0.765866162042378,0.824820092896624,0.372466023346382,0.624420445065215,0.17011781703504
"2005-09-27 00:0",0.767971846007156,0.787300203431047,0.373751588098087,0.625202646977059,0.168114512880744
"2005-09-28 00:0",0.833461668459317,0.810162974894266,0.487491845301204,0.541423354511058,0.122350594784904
"2005-09-29 00:0",0.887838458475062,0.819235095330323,0.492992431299909,0.611651415251792,0.140097920915167
"2005-09-30 00:0",0.911193390582233,0.768501649213081,0.529808755789827,0.626597737228099,0.176370886732384
"2005-10-03 00:0",0.916799499660257,0.82854943788903,0.529302006455819,0.65469791693534,0.173534248581864
"2005-10-04 00:0",0.858403375106657,0.820154674185683,0.475767282463343,0.632764020653634,0.184520007214758
"2005-10-05 00:0",0.866070391502898,0.853202010134435,0.475575096556052,0.660053918870222,0.188877982554979
"2005-10-06 00:0",0.84529883968183,0.845782534188057,0.435558771630766,0.66451274778429,0.217823053590995
"2005-10-07 00:0",0.854462136415415,0.856190417739794,0.440040283334581,0.686817270595441,0.215654053568961
"2005-10-10 00:0",0.934769351881849,0.848599182640015,0.445175551345069,0.685391459433824,0.200535240066764
"2005-10-11 00:0",0.982999989798152,0.860790310119424,0.452699330139334,0.69395298844655,0.196164012393492
"2005-10-12 00:0",0.93637800625732,0.856946847131306,0.434986933578183,0.70650993700723,0.195142633798306
"2005-10-13 00:0",0.999648606632225,0.90170442525711,0.481407580125603,0.718811273233683,0.19376930993182
"2005-10-14 00:0",0.95205694727098,0.879249683295374,0.484279482104287,0.679802015433626,0.207089910086069
"2005-10-17 00:0",0.930440923935749,0.884317714763068,0.447901753397871,0.691853381478848,0.194870726000333
"2005-10-18 00:0",0.985996571736259,0.910148516164455,0.474245216033466,0.647248562172367,0.185067681158974
"2005-10-19 00:0",0.986616667869968,0.917465003163987,0.444402632120577,0.673919565499103,0.177842625793132
"2005-10-20 00:0",0.868219206709549,0.778509552986029,0.555007338652686,0.671128534790144,0.201015055178754
"2005-10-21 00:0",0.81616196768714,0.748616566269108,0.517905093486338,0.730318078408705,0.210796069841445
"2005-10-24 00:0",0.803950587681443,0.771508174842604,0.534303383678722,0.757730776108304,0.219299502977987
"2005-10-25 00:0",0.754438110949421,0.726573470851218,0.581127233731952,0.827876968260012,0.214580500041178
"2005-10-26 00:0",0.908136762447233,0.433466349701881,0.909724856162167,0.201054219383659,0.512266734049773
"2005-10-27 00:0",0.895611198386988,0.442453269497786,0.917706246550937,0.190413673602665,0.444429891633006
"2005-10-28 00:0",0.962001310519829,0.405950493848134,0.966195734239567,0.226007860112664,0.393549106979912
"2005-10-31 00:0",0.694748796129574,0.278790685074015,0.878349870391214,0.241104037634675,0.428681799344111
"2005-11-01 00:0",0.70870009927842,0.210766364216578,0.8657845302022,0.242683433089741,0.436162641391586
"2005-11-02 00:0",0.717279761810197,0.220929507291816,0.958568341201991,0.232596763650881,0.462149375801721
"2005-11-03 00:0",0.72937173432208,0.233004302778927,0.959452984944293,0.1380616042404,0.574365010853147
"2005-11-04 00:0",0.728182122550865,0.232684817075919,0.956745214320144,0.139475602020933,0.549161395605494
"2005-11-07 00:0",0.827591560254449,0.2392875027144,0.925070709301881,0.147999377192344,0.679985925133526
"2005-11-08 00:0",0.818453821246453,0.242830900303268,0.941534616209239,0.153883014479517,0.681798018094239
"2005-11-09 00:0",0.753849583271617,0.247302944756385,0.983534140073343,0.155263460948189,0.705423697907582
"2005-11-10 00:0",0.749761660901333,0.245862898691747,0.987163948869561,0.153392683741034,0.709374325838193
"2005-11-11 00:0",0.851698125010455,0.2432281854949,0.864557178498392,0.159163966582157,0.743688239010511
"2005-11-14 00:0",0.867059591117364,0.245673302643969,0.858734482816477,0.154743771685316,0.731257399402302
"2005-11-15 00:0",0.855696168096006,0.244355846864391,0.826067248285959,0.156992185445369,0.704359973675587
"2005-11-16 00:0",0.857250460606818,0.205153727581736,0.75405299674696,0.147606113001159,0.654075430758652
"2005-11-17 00:0",0.844864438233806,0.203612171468531,0.753811848457165,0.150174031903864,0.64403150067814
"2005-11-18 00:0",0.786118230212129,0.19885166786054,0.749441195465816,0.142992265876715,0.593885026301264
"2005-11-21 00:0",0.719869463532431,0.212263842285334,0.700835216035015,0.146609073420235,0.652411162863315
"2005-11-22 00:0",0.726468303210015,0.22794145751143,0.662308512316662,0.148679210693856,0.651726926094056
"2005-11-23 00:0",0.785580198807721,0.260383910221929,0.978823009991892,0.233844883927887,0.523381094702399
"2005-11-25 00:0",0.794834638772455,0.249728014372767,0.977630453031264,0.233122920334879,0.537160224052835
"2005-11-28 00:0",0.762210244005824,0.247997120520482,0.942819718043035,0.227964082187299,0.628845684020924
"2005-11-29 00:0",0.812382636687301,0.24522686597474,0.919661142450072,0.217234350614743,0.632663189667313
"2005-11-30 00:0",0.786951381183985,0.27907417847647,0.955249490050561,0.225086942598176,0.592119569280278
"2005-12-01 00:0",0.78277152400936,0.247387989016187,0.981269163907224,0.222205054240567,0.631334799286803
"2005-12-02 00:0",0.842308653473069,0.307833071866988,0.972593275633298,0.201485047894239,0.636883050124832
"2005-12-05 00:0",0.86014077953978,0.29299850224736,0.933796278152114,0.190808346759477,0.668822042538054
"2005-12-06 00:0",0.879169223083217,0.288767284959788,0.9691201121803,0.173607617241208,0.639723825903078
"2005-12-07 00:0",0.962391242505518,0.332007515397382,0.917468588330122,0.15029809686999,0.554714436497093
"2005-12-08 00:0",0.943578009813171,0.215195521126525,0.879286075504053,0.142185411388041,0.617889969020907
"2005-12-09 00:0",0.861445518628223,0.18476308466732,0.710827086991155,0.128425883284478,0.700105024917239
"2005-12-12 00:0",0.847924455715062,0.207898494224299,0.691691169039492,0.15886348497341,0.721033509010699
"2005-12-13 00:0",0.786760737443581,0.334852069040145,0.489309927156026,0.112074166103336,0.972357270469107
"2005-12-14 00:0",0.733921115232254,0.314459029343501,0.47043939415219,0.115154173414821,0.986145059506709
"2005-12-15 00:0",0.753433685782082,0.240252501441933,0.515638717164873,0.122746710592196,0.998518330269564
"2005-12-16 00:0",0.754531110976143,0.262783894780698,0.490076779165074,0.152127036848813,0.975697252344551
"2005-12-19 00:0",0.729382234641563,0.257495240624364,0.518326734647145,0.159562992025359,0.982737851721339
"2005-12-20 00:0",0.691110156975983,0.226502945420156,0.506349597218894,0.147105851914639,0.93727253774009
"2005-12-21 00:0",0.685413694459267,0.221644648508983,0.499246817011489,0.14522687673432,0.948542377804815
"2005-12-22 00:0",0.686590241187231,0.201771783036955,0.454759435370252,0.150978861665237,0.904522409373493
"2005-12-23 00:0",0.672855112200155,0.202202082075391,0.420959350129179,0.165894654148225,0.883358404107229
"2005-12-27 00:0",0.671958837671458,0.209159106261613,0.440526940335519,0.16409651515658,0.887285182718878
"2005-12-28 00:0",0.703428795066022,0.195978493251268,0.452344405448405,0.158124326108423,0.887646285559766
"2005-12-29 00:0",0.690924725204785,0.190506679301549,0.390838236029258,0.171759510980934,0.846447603760922
"2005-12-30 00:0",0.630924358997061,0.214935348281671,0.441185941201636,0.143303123266596,0.904897172576672
"2006-01-03 00:0",0.66423811409298,0.25562350952396,0.433862509820594,0.146350965624891,0.80330123177047
"2006-01-04 00:0",0.695975920849377,0.284477530771073,0.483949811684024,0.142828289512063,0.823439631612043
"2006-01-05 00:0",0.662157181823569,0.267189861605506,0.455208597543918,0.147965005434943,0.743774520339161
"2006-01-06 00:0",0.674309481436491,0.2589752220186,0.443164616041509,0.147481087404453,0.739977556482186
"2006-01-09 00:0",0.672662043914775,0.259228206211367,0.427971691662867,0.141535248862107,0.760664863784061
"2006-01-10 00:0",0.7193829310803,0.256231899816238,0.436333841688068,0.160636056986893,0.767165676644363
"2006-01-11 00:0",0.75678504446244,0.331634318453217,0.421216236736726,0.159484567235189,0.688874767522715
"2006-01-12 00:0",0.75896181130889,0.340635597797816,0.451729360015201,0.164015579630945,0.692273472331959
"2006-01-13 00:0",0.766630614045159,0.339502980352078,0.470572293195142,0.147030053544698,0.67438826488181
"2006-01-17 00:0",0.812581000384187,0.340009615545999,0.465228312635679,0.144337861191405,0.695251841050617
"2006-01-18 00:0",0.812138816369046,0.345383318995316,0.466232060135839,0.144307805223191,0.696707498214843
"2006-01-19 00:0",0.722935135559142,0.307273598255701,0.467297594157999,0.142125170114723,0.716768566452139
"2006-01-20 00:0",0.335775902191098,0.539095587758339,0.48165005122494,0.167624015244066,0.657002376363209
"2006-01-23 00:0",0.344897715241857,0.514071499876624,0.514524395117298,0.162870929520421,0.668094517771514
"2006-01-24 00:0",0.379524196966365,0.458687769118876,0.422886638947875,0.171146642067227,0.624691527460167
"2006-01-25 00:0",0.56209121998806,0.511563088275926,0.397387519500701,0.468983261989857,0.883511753210928
"2006-01-26 00:0",0.53246783408582,0.461656678826896,0.421265627223312,0.504122019863623,0.774086398065721
"2006-01-27 00:0",0.596415860543604,0.461021238159676,0.414279183312994,0.487051420108343,0.841611018083234
"2006-01-30 00:0",0.610903977643704,0.437745268594634,0.397495785954519,0.519081304052624,0.806544197767331
"2006-01-31 00:0",0.700770627466367,0.361619416228683,0.498680784919522,0.460704222178012,0.686553209130072
"2006-02-01 00:0",0.714738890989536,0.378383169547765,0.492435677921964,0.468498693605264,0.683957941846629
"2006-02-02 00:0",0.70797425116762,0.402122413431622,0.460113350499779,0.435163828467952,0.776582674625156
"2006-02-03 00:0",0.735089072421371,0.492120617340079,0.405005361890047,0.506481818825714,0.841212824407021
"2006-02-06 00:0",0.688659189664275,0.430717081270212,0.331599267249078,0.412080371433231,0.705228415721213
"2006-02-07 00:0",0.597755454286147,0.359128974121415,0.4347608973899,0.465393936526749,0.61628736415349
"2006-02-08 00:0",0.587968737021165,0.331618249298735,0.398978523627556,0.442927345909752,0.667475252741136
"2006-02-09 00:0",0.574329831392551,0.437193189151291,0.487569205038138,0.400175436455178,0.911247716208697
"2006-02-10 00:0",0.583340211460256,0.42372138121383,0.49622977529173,0.410882799294039,0.932935127577444
"2006-02-13 00:0",0.596560429639915,0.442602541546239,0.47917285011118,0.403624876009925,0.944663279413415
"2006-02-14 00:0",0.607609569731425,0.484783657834817,0.372664725038716,0.444601618040584,0.994197415437312
"2006-02-15 00:0",0.718048990628746,0.616257917531118,0.243189926646174,0.343612074437612,0.872915198666727
"2006-02-16 00:0",0.711316425991926,0.609093459766854,0.247886044248487,0.334408512328858,0.919641126786458
"2006-02-17 00:0",0.697159769596628,0.6083638826792,0.243386516919205,0.338931207026623,0.910240338669007
"2006-02-21 00:0",0.797836673643993,0.554842214538695,0.197774689222156,0.393264779082242,0.974862777463167
"2006-02-22 00:0",0.756424907174166,0.484162040480185,0.256507398496178,0.295432022352722,0.886150943580412
"2006-02-23 00:0",0.765707353774109,0.488284195511237,0.259908518605065,0.3043680422387,0.899523699710186
"2006-02-24 00:0",0.782566728975855,0.437992105130251,0.248426087220851,0.362040471156331,0.837820118591843
"2006-02-27 00:0",0.883338128276322,0.514609636303742,0.237991798293744,0.378384089483277,0.78874580296054
"2006-02-28 00:0",0.917455776040299,0.471877813496027,0.191208305243435,0.326839098311637,0.770911673101308
"2006-03-01 00:0",0.93887021935104,0.357930317836227,0.271800037143909,0.269140184798212,0.71611867609286
"2006-03-02 00:0",0.90787216715561,0.331192409521725,0.291336326841078,0.293115246054047,0.822137311079598
"2006-03-03 00:0",0.926808592489616,0.157787358445168,0.326967975689699,0.271417160123297,0.825835089896033
"2006-03-06 00:0",0.942126527373882,0.10489747421543,0.438215972437638,0.284764159736982,0.762713841615744
"2006-03-07 00:0",0.927919324107116,0.105414205758477,0.350486433783974,0.219600752336303,0.775569814671419
"2006-03-08 00:0",0.97365135686591,0.0564585857497226,0.320013396262947,0.257602536685129,0.555512722285785
"2006-03-09 00:0",0.9245543954564,0.0613333879937163,0.265820548949519,0.244943118533321,0.625360887206506
"2006-03-10 00:0",0.916245711697914,0.0561050654288859,0.259041008212017,0.279212322679664,0.604817099921461
"2006-03-13 00:0",0.96047521769957,0.0470092382024473,0.227230711284475,0.258762809470759,0.711596125941082
"2006-03-14 00:0",0.976467439048397,0.0478183643464233,0.240262494219296,0.250392225247944,0.725416261356324
"2006-03-15 00:0",0.982627585202916,0.0467483960723768,0.233815630448464,0.257578467935385,0.743032771435931
"2006-03-16 00:0",0.888756470871692,0.0464489507100342,0.248442054202958,0.339654757544727,0.701284735487596
"2006-03-17 00:0",0.959560564055248,0.0702865485939311,0.255637865058795,0.312906949897044,0.793388752526422
"2006-03-20 00:0",0.910639263341739,0.059452731682139,0.27069118021305,0.314969519037023,0.75516828784116
"2006-03-21 00:0",0.983356924172992,0.0539764878788065,0.295061750726293,0.326533849535505,0.757368758413021
"2006-03-22 00:0",0.888593839535056,0.0692059584577414,0.354800693880434,0.410318329263987,0.678294961362955
"2006-03-23 00:0",0.887098773604331,0.125713517583725,0.496375433204771,0.417317477696844,0.722603370510674
"2006-03-24 00:0",0.928985644958652,0.103364872841021,0.469964928030515,0.426881696945736,0.767778740614084
"2006-03-27 00:0",0.795731127454395,0.0803996388558931,0.443335004602955,0.531749557390106,0.851601023008414
"2006-03-28 00:0",0.809024707937959,0.128913418246656,0.374334802855274,0.666439462095799,0.876338195612533
"2006-03-29 00:0",0.802183999634688,0.109045132166468,0.389691131235947,0.692099273847399,0.828883554315698
"2006-03-30 00:0",0.736832956663974,0.0996332921338897,0.3393753249151,0.623391402462053,0.901295248428973
"2006-03-31 00:0",0.743538910235612,0.115476711978286,0.348358590320284,0.654514015507297,0.903912508202707
"2006-04-03 00:0",0.745839169533739,0.113049458252208,0.393984346251496,0.654482742657339,0.952783139018498
"2006-04-04 00:0",0.803802378020238,0.149863381377816,0.357049763958349,0.596842647504903,0.987081659434559
"2006-04-05 00:0",0.818904999788763,0.158581326910591,0.462299430083292,0.677958938546094,0.942358278206167
"2006-04-06 00:0",0.828132765752196,0.148207629836829,0.42332126446514,0.622107383324596,0.899516825878777
"2006-04-07 00:0",0.867348911243821,0.170873048462763,0.489280359003279,0.517375556011252,0.720033746393382
"2006-04-10 00:0",0.868873871640673,0.125498226064467,0.518444519301994,0.482107284674616,0.766399211033483
"2006-04-11 00:0",0.900278277519647,0.142682191079702,0.494329336213896,0.440700795571665,0.838973335090737
"2006-04-12 00:0",0.922829063662653,0.172199625368898,0.463670149305842,0.518081128579317,0.854703142197994
"2006-04-13 00:0",0.81857187257568,0.249282522551752,0.651899243505085,0.566286827622961,0.851280254631356
"2006-04-17 00:0",0.82978781591444,0.222019279870921,0.712828814400801,0.523890701947233,0.846806283476318
"2006-04-18 00:0",0.845259097777582,0.222409157436793,0.721996369135085,0.546267377288773,0.835769618844184
"2006-04-19 00:0",0.826509383904872,0.197010344959891,0.735135561858521,0.571838563756004,0.920346808224247
"2006-04-20 00:0",0.741400115957283,0.184447804381539,0.655318784332713,0.547022956938169,0.908735493423975
"2006-04-21 00:0",0.820357389147763,0.204955174862041,0.625580937607476,0.592337277036078,0.962824984617706
"2006-04-24 00:0",0.804783469188061,0.311807716522349,0.72785792699822,0.599347210580219,0.961920903848851
"2006-04-25 00:0",0.821559198467879,0.298826873478252,0.884513520030992,0.511747620517922,0.955358572654798
"2006-04-26 00:0",0.824067508215789,0.298783436220831,0.885020563682279,0.528793037125072,0.94126311791628
"2006-04-27 00:0",0.810270841334078,0.362961468366965,0.942574239606455,0.565806900386249,0.985789609606907
"2006-04-28 00:0",0.877220494905741,0.349525938710326,0.996706512802795,0.529877011752621,0.961112697695651
"2006-05-01 00:0",0.856948787459178,0.289424880026062,0.981116931278147,0.558740680233565,0.939754779100052
"2006-05-02 00:0",0.982565045322197,0.248764617038219,0.815885922821078,0.551981911321684,0.857463551787337
"2006-05-03 00:0",0.89728445926674,0.143018213664356,0.933287194160267,0.268993767377881,0.888894693305743
"2006-05-04 00:0",0.936390058172885,0.14108858833396,0.854499524820192,0.26665076571072,0.979673148517095
"2006-05-05 00:0",0.883582588397549,0.153460084810456,0.89895319900301,0.294964399413671,0.92773000620912
"2006-05-08 00:0",0.893076862217666,0.140055192206113,0.871548245018263,0.286824029865411,0.950101443590627
"2006-05-09 00:0",0.870157805969853,0.13906014973102,0.829866203477111,0.332288475590496,0.995386374428101
"2006-05-10 00:0",0.943616939566697,0.109722097171303,0.852807561528244,0.390290705612689,0.906934597886879
"2006-05-11 00:0",0.821930390494946,0.108736542416875,0.95929396891187,0.44488263109926,0.992939502610469
"2006-05-12 00:0",0.837019316374523,0.120460173969637,0.950734805836987,0.458329729062234,0.997554204483849
"2006-05-15 00:0",0.840330390171681,0.088915285712542,0.947902895569887,0.418885683632478,0.904983327252885
"2006-05-16 00:0",0.838557383965257,0.0911587579308033,0.987284949508968,0.355989446490165,0.921377403393575
"2006-05-17 00:0",0.866582947826999,0.122292050191475,0.931036639486276,0.410083727969934,0.868150290752184
"2006-05-18 00:0",0.885978634781548,0.121947116265619,0.935696223209987,0.413288887047124,0.866485929994911
"2006-05-19 00:0",0.863995800832138,0.134741914816499,0.959948599888241,0.343123384566454,0.816012914306489
"2006-05-22 00:0",0.80750134505539,0.141014911136523,0.879914765047418,0.325992686362945,0.835374089630314
"2006-05-23 00:0",0.857360298678325,0.133296780495129,0.861598640524962,0.307618976741376,0.839931373344013
"2006-05-24 00:0",0.809943004861164,0.121187546050087,0.971999775158948,0.31526360825534,0.965284414948429
"2006-05-25 00:0",0.792759406035602,0.152697728436505,0.940044224815153,0.352858309378061,0.969748348959443
"2006-05-26 00:0",0.846964192119265,0.127162065627335,0.893771966208373,0.502295430453012,0.770501896538619
