obs,neg_p_values_lag_one,neg_p_values_lag_two,neg_p_values_lag_three,neg_p_values_lag_four,neg_p_values_lag_five
"2004-08-19 00:0",0.566823778496054,0.487175066927856,0.710770100980372,0.654627626770059,0.129495704886413
"2004-08-20 00:0",0.552684926062017,0.48646732619759,0.760808579503902,0.649199595236685,0.13853249978427
"2004-08-23 00:0",0.562371086968549,0.500560122623483,0.760063011983619,0.690551883763518,0.141726471629114
"2004-08-24 00:0",0.635018966643934,0.464145371164227,0.759898979556302,0.639446670301524,0.196535537377504
"2004-08-25 00:0",0.637029750685849,0.449132550787143,0.698074939120554,0.663458220390413,0.152212151947634
"2004-08-26 00:0",0.59761458546188,0.566880818122713,0.837226594153072,0.616020586653055,0.140660602650603
"2004-08-27 00:0",0.595131195773994,0.544744800533017,0.899040513178897,0.575454135207504,0.152253432775412
"2004-08-30 00:0",0.61076964482532,0.537518451008552,0.897636946443603,0.589364718079466,0.167732406229019
"2004-08-31 00:0",0.633492251652873,0.524377529177022,0.915165255751369,0.570424769137313,0.207700435496337
"2004-09-01 00:0",0.64351241209277,0.540066323440712,0.885847643710445,0.564724468313859,0.198429350511688
"2004-09-02 00:0",0.653909180070928,0.521276218423477,0.885032740948719,0.528505906213432,0.203575317293555
"2004-09-03 00:0",0.657871033207492,0.52817756947688,0.87502479818515,0.536728858056604,0.187302487354505
"2004-09-07 00:0",0.651575441090195,0.529890654599242,0.861949815631736,0.544562516324451,0.214489388577704
"2004-09-08 00:0",0.615348878410838,0.513653599097797,0.853081740924511,0.537475898491645,0.196017835778294
"2004-09-09 00:0",0.642548340784342,0.519165272702574,0.816036187478625,0.551751313801,0.216471158863887
"2004-09-10 00:0",0.624072454211282,0.510708245745949,0.84574383950009,0.539253518196834,0.212237004050057
"2004-09-13 00:0",0.629820832525444,0.407347555776809,0.890709138858844,0.52103403507239,0.240483702747047
"2004-09-14 00:0",0.643314842714265,0.389322057138574,0.987337953059566,0.55144529179075,0.238897062454938
"2004-09-15 00:0",0.469509556884108,0.508597556645839,0.891151596021228,0.130740175665521,0.307471188369895
"2004-09-16 00:0",0.466076813589169,0.606318766890904,0.886448599348703,0.143139325129223,0.27480955238016
"2004-09-17 00:0",0.46785611519786,0.658413020099229,0.996076313216405,0.141814110488581,0.243937770143461
"2004-09-20 00:0",0.463907535508122,0.646678543056643,0.992170198034707,0.130179665500242,0.239455185914996
"2004-09-21 00:0",0.489285836323463,0.675973340027233,0.961754516479526,0.1399834050019,0.28048283000555
"2004-09-22 00:0",0.477548976431267,0.743622464835489,0.934818903524712,0.145763464205305,0.312802247422037
"2004-09-23 00:0",0.478586628045215,0.728476082924285,0.901928044648014,0.141690884663527,0.29068577360903
"2004-09-24 00:0",0.499988821912568,0.736225605243551,0.872877785768622,0.190173901419402,0.30471306003196
"2004-09-27 00:0",0.504556743255389,0.733415623338961,0.810313064576988,0.152264942711544,0.505869406715693
"2004-09-28 00:0",0.489579046206382,0.793062473557152,0.766972703881955,0.144811955115275,0.419135690539958
"2004-09-29 00:0",0.48199959635705,0.744824608267635,0.796228304383298,0.154475870382041,0.407495112560439
"2004-09-30 00:0",0.407489657678112,0.831669829445107,0.896910000255935,0.163193125672614,0.441807615452714
"2004-10-01 00:0",0.421093081500843,0.916390585573675,0.951044335401845,0.147446133010848,0.443818904799636
"2004-10-04 00:0",0.417358756842691,0.926599817351488,0.929511619339702,0.15449768728849,0.422023056905022
"2004-10-05 00:0",0.404684701063173,0.956555180079269,0.741896413033681,0.128496624783594,0.291297834659896
"2004-10-06 00:0",0.435660936301396,0.968047241733372,0.835853382739913,0.173230230089424,0.287292353945347
"2004-10-07 00:0",0.4120729566257,0.914668528196821,0.818920393100439,0.201866639792918,0.432791297856968
"2004-10-08 00:0",0.398082910814116,0.896714864542325,0.806520178016574,0.180268950011497,0.44952252621175
"2004-10-11 00:0",0.403951902341448,0.941367736363438,0.797999605606038,0.171686941059409,0.368941676972989
"2004-10-12 00:0",0.402727926079601,0.952893547646392,0.815761869591104,0.159023380047333,0.392604528639913
"2004-10-13 00:0",0.407434778816599,0.992093497806752,0.820775175375557,0.16579152186929,0.345106885292853
"2004-10-14 00:0",0.347338310635523,0.989732137836066,0.798472767761437,0.158052971339579,0.336105474809611
"2004-10-15 00:0",0.374258889018155,0.58945055535764,0.837259988554896,0.169325696677857,0.402609323985814
"2004-10-18 00:0",0.345385361976065,0.596158960668195,0.999495077817256,0.169340469342097,0.373265139872383
"2004-10-19 00:0",0.355593788442547,0.563658913125871,0.975117254345252,0.194322624975087,0.360061774992962
"2004-10-20 00:0",0.335634582428105,0.543298959093343,0.957149476673434,0.194720635562259,0.27759566633722
"2004-10-21 00:0",0.450103290049022,0.486125524819592,0.93808046775089,0.210884332862567,0.335157179101039
"2004-10-22 00:0",0.46440853921174,0.471473555354966,0.893625618178899,0.227249929969269,0.436865419599465
"2004-10-25 00:0",0.451178162195392,0.528799857957861,0.716947459667322,0.210215862226359,0.412746453049927
"2004-10-26 00:0",0.453387396883202,0.514362352539885,0.659939069449454,0.266990644820419,0.433672116755959
"2004-10-27 00:0",0.320652700964311,0.414950800886679,0.652678669529444,0.200910026422962,0.604681330632648
"2004-10-28 00:0",0.305191222046,0.397856641590196,0.78789268981639,0.198823426643939,0.549880700554073
"2004-10-29 00:0",0.318919146691133,0.439061337370785,0.711368832462471,0.28518399372136,0.538136827852401
"2004-11-01 00:0",0.318983222983468,0.419336907644471,0.595681238347222,0.341248044838043,0.664532795703379
"2004-11-02 00:0",0.183610857298629,0.553889863487372,0.614446947431484,0.134987642215079,0.452010860404294
"2004-11-03 00:0",0.188687720922985,0.597647185810439,0.644438920351578,0.136415507904792,0.50519512227371
"2004-11-04 00:0",0.197172618853582,0.511162925984514,0.690345672669093,0.139668870342477,0.470930411180755
"2004-11-05 00:0",0.138100150360764,0.524705178002254,0.716177993369517,0.12897977144047,0.489149152618879
"2004-11-08 00:0",0.153811605821886,0.83473147346554,0.727767777835718,0.136324627925068,0.522534001271084
"2004-11-09 00:0",0.160996266481894,0.885247765618824,0.652626693382952,0.144448923508366,0.523387400660756
"2004-11-10 00:0",0.163274145624229,0.869371456338684,0.58877950606543,0.162383340069777,0.524522380424219
"2004-11-11 00:0",0.16753256936856,0.864139176048843,0.602482195689789,0.172317200410436,0.552899398669484
"2004-11-12 00:0",0.191632518570694,0.841298130414378,0.597373158493754,0.178663545770667,0.528697215127557
"2004-11-15 00:0",0.205405359529144,0.741923758066602,0.570085730810594,0.189202177498786,0.537438387440029
"2004-11-16 00:0",0.203238157549141,0.740149378264156,0.579764647898668,0.193925368374957,0.549928965191546
"2004-11-17 00:0",0.187297160847551,0.750517414422365,0.571332577859537,0.202791024558451,0.526215032285148
"2004-11-18 00:0",0.190600038082054,0.727175491680497,0.543080834700004,0.230568197531213,0.488177101814917
"2004-11-19 00:0",0.202047096465623,0.775308292266938,0.517556855236075,0.232562526336176,0.530639530194506
"2004-11-22 00:0",0.22045330858098,0.768349231619885,0.502588079223209,0.244936521238863,0.526285255386418
"2004-11-23 00:0",0.218115815003942,0.779256696342618,0.513728039739434,0.239052710099331,0.523812161643885
"2004-11-24 00:0",0.213345500855861,0.795383203045009,0.555339691815883,0.256267176630456,0.534079848120431
"2004-11-26 00:0",0.19383054663511,0.706157898497085,0.540783088440464,0.235200113692544,0.574161305424238
"2004-11-29 00:0",0.19031499352795,0.697826871773944,0.491263488805674,0.239654000529402,0.581634336766272
"2004-11-30 00:0",0.195800580264189,0.636342266989057,0.534525259120729,0.232240061576782,0.596188577912918
"2004-12-01 00:0",0.198944442385512,0.529531170857033,0.404037182038967,0.295599139672624,0.582846846477403
"2004-12-02 00:0",0.204874805824427,0.527746765291434,0.398355919589374,0.29111708374285,0.572819501389225
"2004-12-03 00:0",0.214135186216947,0.498210000382173,0.385466171093853,0.30008549641992,0.532596876675221
"2004-12-06 00:0",0.207290570109909,0.492309419162411,0.342843755530631,0.292297658715038,0.529274105401412
"2004-12-07 00:0",0.210584513612251,0.522980083599524,0.325885933580479,0.268639244951296,0.545995748476335
"2004-12-08 00:0",0.199421662329957,0.512230097828424,0.340489615474397,0.26649297946366,0.594731831672591
"2004-12-09 00:0",0.230400596196526,0.45890848794427,0.356486819454255,0.2678146878881,0.609547062248079
"2004-12-10 00:0",0.300883712007943,0.545093548693261,0.362088643607429,0.277045063879385,0.633799193569753
"2004-12-13 00:0",0.323837128984656,0.544363799215916,0.318046498025296,0.264830847852411,0.622826041110496
"2004-12-14 00:0",0.350791843876031,0.493570268144376,0.336879926410631,0.244009762689189,0.643768261716326
"2004-12-15 00:0",0.333174896078466,0.56702708030556,0.340486738495938,0.214432574226301,0.60617263233982
"2004-12-16 00:0",0.314752543879359,0.515239820746566,0.273743584792816,0.180988295641378,0.548697717826924
"2004-12-17 00:0",0.281606707870133,0.528233843033111,0.278703779340625,0.19025488804084,0.54131403921608
"2004-12-20 00:0",0.284484560124695,0.570222091434159,0.265443905379367,0.200081813053371,0.513567722138543
"2004-12-21 00:0",0.285791307217045,0.566819022871373,0.273721932340579,0.210214833497464,0.527172905818087
"2004-12-22 00:0",0.292414674584289,0.583174646005468,0.267846058577919,0.232326706395594,0.534439029801743
"2004-12-23 00:0",0.33602826544999,0.595847850245303,0.262034818263422,0.235514088812737,0.562417709232502
"2004-12-27 00:0",0.33764870866835,0.662906166282559,0.261539612653068,0.233960914821744,0.559892923878817
"2004-12-28 00:0",0.338029387699485,0.668510443190987,0.225733013871805,0.235835414649106,0.562443756120028
"2004-12-29 00:0",0.342926041380204,0.679850065349147,0.220282079449814,0.246569540864508,0.57093317885132
"2004-12-30 00:0",0.362647671425016,0.689408121829163,0.21885737388018,0.25097229690544,0.604990973596529
"2004-12-31 00:0",0.356427511450809,0.652012957030443,0.218064643408137,0.251603818924157,0.605100853614408
"2005-01-03 00:0",0.356055115104279,0.65379153141547,0.226271777725074,0.251153950983291,0.604573003073978
"2005-01-04 00:0",0.361367807884839,0.653658913273185,0.24179904483411,0.242395958853578,0.60331880196189
"2005-01-05 00:0",0.452422160701408,0.694685884467297,0.242709422696192,0.231520313630973,0.557423402130734
"2005-01-06 00:0",0.448088756003885,0.781413647096333,0.241432176264321,0.226555502124164,0.540910094885866
"2005-01-07 00:0",0.333384519595431,0.790229594163212,0.365424734795094,0.204675902955868,0.570510979472642
"2005-01-10 00:0",0.322774173291771,0.632074370129205,0.364720973560281,0.177443759316463,0.547812661254843
"2005-01-11 00:0",0.335951695657799,0.613278034127175,0.44481345325972,0.177072196663725,0.484882537500713
"2005-01-12 00:0",0.34122927050075,0.615643196854289,0.409277290868538,0.198804684804325,0.489200266287245
"2005-01-13 00:0",0.356637839409591,0.631759873308058,0.406654324015033,0.208052465842512,0.51643105738766
"2005-01-14 00:0",0.339313522127953,0.630972168942634,0.390546045883609,0.214685631934486,0.519241132228938
"2005-01-18 00:0",0.334015488393863,0.569215194453491,0.343746533724606,0.221361074840537,0.518246194122849
"2005-01-19 00:0",0.341787549949975,0.55512602190817,0.387688340368418,0.239721218678843,0.534770477815683
"2005-01-20 00:0",0.359941691536999,0.627606875047198,0.337072479508774,0.245891713672881,0.467269237657849
"2005-01-21 00:0",0.786883922763338,0.888521864538767,0.0651116455096962,0.378955843321623,0.459329730110174
"2005-01-24 00:0",0.812511293712563,0.854420315184867,0.066209335358442,0.334770185407443,0.473798785381672
"2005-01-25 00:0",0.852743970545121,0.935836582914,0.0828280745860629,0.336501247466082,0.447226061017261
"2005-01-26 00:0",0.755024755749846,0.900401919623309,0.116587364774768,0.418638892854853,0.4246912557967
"2005-01-27 00:0",0.885692675284167,0.956516457012969,0.12367931845713,0.3960057858128,0.475547676410967
"2005-01-28 00:0",0.817851505446552,0.805076613574091,0.101833950960112,0.38935819610034,0.451425770726741
"2005-01-31 00:0",0.99599544617368,0.409559599781677,0.137003341532855,0.623605662639579,0.428744953581809
"2005-02-01 00:0",0.930476358150558,0.438333876859615,0.11634098181934,0.648964371615164,0.439336082965373
"2005-02-02 00:0",0.979768885923746,0.429871711119712,0.131762640329355,0.613360900462723,0.430614436178038
"2005-02-03 00:0",0.943920634981601,0.478015535582063,0.153742749027867,0.608429549526254,0.435792733862994
"2005-02-04 00:0",0.977274345809015,0.493151846427181,0.179935017966812,0.61368257539206,0.428969476330465
"2005-02-07 00:0",0.953670204912103,0.460864856016727,0.18500083606592,0.628937721747453,0.432826187044924
"2005-02-08 00:0",0.965801236468067,0.444310463522507,0.182034573667992,0.625748508321115,0.453045378806079
"2005-02-09 00:0",0.977651024092453,0.349942914817249,0.174529379797164,0.623338963914033,0.45785118568317
"2005-02-10 00:0",0.974058278607106,0.345332925082365,0.139871171831695,0.60631333852331,0.448416127267381
"2005-02-11 00:0",0.947730131846081,0.347988655404226,0.142488248895867,0.644111595190067,0.40635955117982
"2005-02-14 00:0",0.871013657431488,0.361027994120437,0.140554241368705,0.649961959892887,0.44016155209866
"2005-02-15 00:0",0.851937499333249,0.327123885399602,0.14343061133858,0.649615626634087,0.438860418077093
"2005-02-16 00:0",0.710856532971595,0.358573459263848,0.140421961392289,0.651597928958994,0.434011667425074
"2005-02-17 00:0",0.704524024578214,0.301018856123805,0.150201841285167,0.679096755155869,0.435105416655041
"2005-02-18 00:0",0.703193935030584,0.301373900967448,0.154143105215093,0.688200554933189,0.455481982509155
"2005-02-22 00:0",0.708443902216431,0.299604511565577,0.155740927070928,0.749771052280039,0.463523176257879
"2005-02-23 00:0",0.694660659852546,0.298123637897624,0.169435693686489,0.755558393012417,0.376811442725038
"2005-02-24 00:0",0.681882915031429,0.29118758508511,0.165072065699468,0.74811819915003,0.381909716295744
"2005-02-25 00:0",0.669453146424068,0.297748112399477,0.164527999199916,0.755278205176935,0.379732068335654
"2005-02-28 00:0",0.733619229093721,0.263789092823446,0.175705094477647,0.75687335517714,0.374385006390236
"2005-03-01 00:0",0.742017109918854,0.252554641346649,0.189682510744353,0.753279815751433,0.375883326761551
"2005-03-02 00:0",0.79743734868638,0.258069180310185,0.221553629432126,0.727302261163947,0.370711823656108
"2005-03-03 00:0",0.776715850689094,0.274181775987337,0.230635435541338,0.720431481232735,0.360048505555963
"2005-03-04 00:0",0.779300788413143,0.311584152758203,0.173791939902802,0.70683491795313,0.362124435407991
"2005-03-07 00:0",0.762740712021134,0.3135386414007,0.159630776873721,0.729080105863092,0.359976970891643
"2005-03-08 00:0",0.943530959432465,0.424782266674949,0.152990970237415,0.756590299232352,0.411651314957016
"2005-03-09 00:0",0.981551804679711,0.627872606194222,0.219438022269084,0.744678735541989,0.390804377301538
"2005-03-10 00:0",0.985818611870061,0.689015330212645,0.246369732717478,0.748325849722212,0.393694922199796
"2005-03-11 00:0",0.938495734908528,0.742873222901772,0.224178515261361,0.718486157175636,0.407962008409628
"2005-03-14 00:0",0.988941179903708,0.847965699566129,0.162945701331493,0.742246411186685,0.357993379185388
"2005-03-15 00:0",0.986296872473767,0.833365965464963,0.146635012210939,0.754158681936586,0.357235402989265
"2005-03-16 00:0",0.988041280909007,0.835831050420097,0.148068194640952,0.760983427669726,0.356016347731403
"2005-03-17 00:0",0.95611764187383,0.907248909245199,0.149225261915334,0.780676266025206,0.387494194863248
"2005-03-18 00:0",0.945083410325697,0.908314545664481,0.156697260820957,0.781562271690232,0.38139740532796
"2005-03-21 00:0",0.989860655736204,0.97403260557666,0.167248144834054,0.819505678530633,0.37791545081598
"2005-03-22 00:0",0.994500892750947,0.918418203514814,0.167729176293691,0.83630095645783,0.37818304783779
"2005-03-23 00:0",0.960503435161905,0.876612243114027,0.198764421671952,0.82129161375374,0.389762306520412
"2005-03-24 00:0",0.729810315648784,0.830723133619233,0.243947527764817,0.812594622111805,0.365779577412491
"2005-03-28 00:0",0.721494315866115,0.977886096053318,0.252145363868347,0.809359473901876,0.38715804844729
"2005-03-29 00:0",0.699755034936606,0.99866154929609,0.162531872783012,0.79661862116552,0.372166245118908
"2005-03-30 00:0",0.71047504773169,0.989949803112043,0.164860112156273,0.799441366272368,0.367916583238913
"2005-03-31 00:0",0.721881465319448,0.98450262391187,0.168717201044442,0.792524647179572,0.356502308906096
"2005-04-01 00:0",0.833967780774729,0.992657118921362,0.165374646982694,0.800968456147877,0.367637906166766
"2005-04-04 00:0",0.724685239517861,0.999829707841081,0.21528535306422,0.81253494825823,0.334551223997808
"2005-04-05 00:0",0.642466323106121,0.976915375776911,0.231812151825696,0.823936265425283,0.330641210188092
"2005-04-06 00:0",0.647707993525787,0.898673082493108,0.209567871356876,0.803681046206781,0.335211014365966
"2005-04-07 00:0",0.599248634917458,0.909863650490048,0.187865950696051,0.802257633544839,0.331458121754968
"2005-04-08 00:0",0.660035714607466,0.929757293081133,0.179112065979519,0.814754094167379,0.337962112374232
"2005-04-11 00:0",0.599497037111739,0.927217228832426,0.227092032049621,0.835277563811949,0.340346764183646
"2005-04-12 00:0",0.53711396499624,0.986606566588996,0.263985557208608,0.850825636421899,0.345415510879105
"2005-04-13 00:0",0.520469426015608,0.970590542125881,0.259448648275809,0.825738242158056,0.327823725092925
"2005-04-14 00:0",0.514115126166195,0.902500299260706,0.351893943682665,0.732627367158948,0.315450373077052
"2005-04-15 00:0",0.517069391825236,0.902696737205859,0.400998308229132,0.703402655076924,0.295471838461612
"2005-04-18 00:0",0.465281585362627,0.898264119324243,0.399649712870734,0.695449453195793,0.279759888304451
"2005-04-19 00:0",0.548044584671757,0.960700100756993,0.311383184516079,0.68604985850129,0.297710743079528
"2005-04-20 00:0",0.460481395271889,0.857690056722053,0.606040079793294,0.690764814762622,0.29198549982699
"2005-04-21 00:0",0.465798850220184,0.873859652634739,0.642369533955729,0.655348068687366,0.301341877185666
"2005-04-22 00:0",0.577039897896184,0.850232113974127,0.716689188260701,0.680946728543823,0.255111025682265
"2005-04-25 00:0",0.572592179212285,0.869916507982267,0.71449370868523,0.685664156404364,0.247332971214566
"2005-04-26 00:0",0.581264803111762,0.959123216471633,0.565337060200491,0.695336425195401,0.268846510983912
"2005-04-27 00:0",0.572450081926533,0.965377979802898,0.528312093391421,0.71416201840644,0.269914148314808
"2005-04-28 00:0",0.53365024525026,0.967713727796367,0.537070445813464,0.711781912637431,0.257979340858653
"2005-04-29 00:0",0.528564467393096,0.950221773469168,0.537005308348095,0.713250997282958,0.252653096569498
"2005-05-02 00:0",0.579945811410696,0.964864595452432,0.659302771159999,0.710476138659546,0.265204739099539
"2005-05-03 00:0",0.61442859187457,0.957961323131009,0.751138146111879,0.695144280811386,0.265169921349616
"2005-05-04 00:0",0.666490889386942,0.92521607646215,0.772277981985412,0.67461676982939,0.252276964262353
"2005-05-05 00:0",0.599743677672331,0.978860799350067,0.725007880551649,0.689351663168157,0.264441872875064
"2005-05-06 00:0",0.602455650231918,0.886264521440699,0.643447871984247,0.710643633475511,0.273653922478726
"2005-05-09 00:0",0.603539282141081,0.898081389984968,0.718374084670292,0.708600492216662,0.262885883694875
"2005-05-10 00:0",0.571899785574102,0.931593522039983,0.705693861645156,0.710857514731098,0.253779479013079
"2005-05-11 00:0",0.607398788289809,0.803956321923784,0.770556927529689,0.725300948223808,0.283654921799414
"2005-05-12 00:0",0.645715093086492,0.866260647609492,0.657727128201375,0.680251616250012,0.296026779576012
"2005-05-13 00:0",0.580063589621639,0.857103337483814,0.639665363360392,0.675366771349713,0.306064861838497
"2005-05-16 00:0",0.644231597136447,0.728717298910059,0.632825533047898,0.681829409494289,0.312357589302231
"2005-05-17 00:0",0.64223363975925,0.784496892433243,0.671103588910211,0.689287564219026,0.318687108525593
"2005-05-18 00:0",0.611142706010036,0.781830997226443,0.639143146586475,0.695709070634973,0.317236447101477
"2005-05-19 00:0",0.604269029275353,0.695961984620936,0.701573385717053,0.696254603683426,0.34266159699751
"2005-05-20 00:0",0.607560000894415,0.690443371424573,0.640313409551531,0.67136781332039,0.345494399669454
"2005-05-23 00:0",0.585540474361229,0.621382828053545,0.685686248511612,0.669281680882499,0.33946568226046
"2005-05-24 00:0",0.590964477298529,0.624736940527045,0.698571943842616,0.673062020724854,0.335873815578491
